的	白勹丶
桅	木𠂊厂卩
訾	止匕言
嘹	口一日小
庠	广羊
杈	木又丶
砧	石卜口
蛉	虫亼龴
蟀	虫亠⺍艹
惕	忄日勹彡
惘	忄冂䒑亡
惦	忄广卜口
潦	氵一日小
窠	穴田木
裨	衤囟𠂇十
迨	之厶口
矸	石干
蜓	虫廴丿士
蚩	屮一虫
耒	丰木
芄	艹丸
榷	木冖隹
奄	大申
碚	石立口
喑	口立日
繇	爪𠂉丿糸
裾	衤尸十口
窈	穴幺力
豉	一口十又
劾	亠乡人力
憧	忄立田土
嫠	二木厂女
琇	王禾㇆丿
荏	艹亻丿士
杪	木小丿
榔	木丶艮阝
旆	方𠂉一巾
燧	火之八豕
遑	之白王
橐	一中石木
圪	土𠂉乙
槭	木戊上小
棰	艹千艹二
嗥	口白大十
岣	山勹口
魈	鬼小月
珥	王耳
砭	石丿之
碓	石隹
蟑	虫立日十
蚓	虫弓丨
嗵	口之龴用
嵴	山⺍人月
憩	舌自心
昝	夂卜日
隗	阝鬼
琚	王尸十口
葫	艹十口月
鞣	革予丿木
醴	酉曲口䒑
嵛	山亼月刂
牯	牛十口
簟	⺮西日十
笮	⺮𠂉卜
麝	鹿身寸
沌	氵一屮
勰	力力田心
婀	女阝丁口
瑁	王冖二目
綦	其糸
喋	口廿乚木
瓴	亼龴瓦
毖	匕匕心丿
愫	忄丰糸
悚	忄木口
搴	宀甘八手
醪	酉习人彡
趿	足刀又
嗍	口䒑屮月
杲	日木
骷	骨十口
爨	臼冂大火
羸	亡口羊凡
攫	扌目隹又
茼	艹冂一口
圜	圍四口衤
秣	禾一木
僭	亻七儿日
囟	囟乂
慊	忄䒑刂八
汨	氵日
譬	尸口辛言
摒	扌尸䒑艹
嘧	口宀丿山
嵬	山鬼
瞑	目冖亠八
氪	气十口儿
笳	⺮力口
魃	鬼犬㇕
浯	氵工㇕口
溱	氵丰禾
阡	阝千
璩	王虎豕
醮	酉隹灬
蠊	虫广刂八
圉	圍土半
嚓	口宀又示
豺	豸寸丿
獐	犭立日十
旄	方𠂉毛
泖	氵卯
溏	氵广尹口
裉	衤艮
芟	艹殳
柜	木匚コ
蚨	虫夫
俎	人人且
肫	月一屮
糍	米䒑幺幺
槊	䒑屮月木
涑	氵木口
涪	氵立口
漉	氵鹿
彗	丰丰彐
泱	氵冂大
泫	氵亠幺
帚	彐冖巾
埕	土口王
瑗	王爪𠂇又
茁	艹屮凵
檄	木白方攵
竽	⺮一寸
稗	禾囟𠂇十
咨	冫欠口
淀	氵宀一止
謇	宀甘八言
逖	之犭火
靼	革日一
唵	口大申
吩	口八刀
哞	口厶牛
迤	之𠂉也
佞	亻二女
郯	火火阝
邋	之巛乂巛
垌	土冂一口
璀	王山隹
蹩	巾⺍攵足
昉	日方
涿	氵豕
鼐	㇆丿爿片
戛	一自戈
芨	艹刀又
蠓	虫艹一豕
蚪	虫冫十
瞋	目十且八
倥	亻穴工
褥	衤辰寸
嬖	尸口辛女
孀	女雨木目
珣	王勹日
璘	王米夕㐄
菠	艹氵皮
卣	卜圍コ
跚	足周周一
嶷	山匕㇕止
牖	片户甫
徨	行白王
豸	豸
溧	氵西木
阱	阝二川
皴	厶八夂皮
踔	足卜日十
黜	四土屮凵
淝	氵月巴
虺	兀虫
磋	石羊工
蠖	虫艹隹又
吽	口牛
徘	行非
粼	米夕㐄巛
烊	火羊
蓑	艹衣口一
酢	酉𠂉卜
醌	酉日匕匕
樘	木小口土
楦	木宀二日
蜒	虫廴丿止
胂	月申
忤	忄𠂉十
艽	艹九
蜡	虫廿日
蚝	虫毛
癜	疒尸八殳
沭	氵木丶
滓	氵宀辛
娌	女田土
鏊	丰力攵金
葶	艹亠冖丁
酞	酉大丶
榱	木衣口一
煳	火十口月
嫚	女日四又
柰	木示
桁	木行
蜱	虫囟𠂇十
恫	忄冂一口
憔	忄隹灬
剡	火火刂
彀	士冖弓殳
雹	雨勹巳
橄	艹㇕耳攵
蟛	虫士䒑彡
咴	口𠂇火
俶	亻上小又
遒	之八酉
衩	衤又丶
圮	土己
揆	扌癶一大
苤	艹不一
苴	艹且
苻	艹亻寸
婪	木木女
碉	石周土口
倬	亻卜日十
奘	爿士大
痱	疒非
疙	疒𠂉乙
浞	氵足
湔	氵䒑月刂
潺	氵尸子子
袷	衤亼口
爿	爿
鄞	廿口丰阝
劬	勹口力
恿	龴用心
坍	土周亠
垸	土宀一兀
鬟	長彡口衤
耪	丰木冖方
芑	艹己
逋	之甫
蚶	虫甘
曷	日勹人乚
侈	亻夕夕
刖	月刂
旒	方𠂉厶川
忖	忄寸
惆	忄周土口
掇	扌又又又
鞫	革勹言
槲	木𠂊冫十
猗	犭大丁口
沔	氵丁乚㇆
窨	穴立日
厾	乙土厶
耄	者匕毛
蛄	虫十口
篦	⺮囟匕匕
俳	亻非
獬	犭𠂊刀牛
胝	月氏丶
濉	氵目隹
邃	之穴八豕
屐	尸行十又
殄	一夕人彡
瞽	士口又目
楝	木木四
耷	大耳
曛	日千二灬
氤	气圍大
臆	月立日心
埸	土日勹彡
拊	扌亻寸
荑	艹大弓
榧	木匚非
垡	亻戈土
徇	行勹日
腆	月冂廿八
胗	月人彡
瘢	疒舟殳
遨	之丰力攵
擤	扌自一川
匏	大一勹巳
蝴	虫十口月
虼	虫𠂉乙
粿	米田木
隳	阝𠂇人忄
堋	土月月
菹	艹氵且
酐	酉干
哚	口几木
眭	目土土
峰	山夂丰
胛	月甲
腴	月臼人
疳	疒甘
惴	忄山而
窕	穴儿⺍
陟	阝止癶
鼙	士口𠂇十
蕈	艹西日十
楂	木木日一
楫	木口耳
呻	口申
咄	口屮凵
骼	骨夂口
魍	鬼冂䒑亡
狎	犭甲
麾	广木木毛
窣	穴亠人十
窸	穴釆心
褡	衤艹亼口
嬗	女亠日一
邛	工阝
玎	王丁
瑚	王十口月
椐	木尸十口
蜘	虫矢口
嗉	口丰糸
唁	口言
筮	⺮工人人
箜	⺮穴工
瓮	八厶瓦
粳	米一日乂
遄	之山而
裰	衤又又又
鞴	革廿丿用
蘩	艹𠂉攵糸
碲	石亠冖巾
跏	足力口
崚	山土八夂
仵	亻𠂉十
歙	亼口习欠
蠲	䒑八勹虫
粞	米西
蟊	予丿虫虫
媲	女囟匕匕
盍	土厶皿
扦	扌千
菪	艹宀石
棱	木土八夂
蛞	虫舌
笤	⺮刀口
傀	亻鬼
胭	月圍大
旮	九日
悻	忄土半
埝	土亼㇕心
圯	土巳
栲	木者丂
砹	石艹乂
跣	足牛儿
邾	𠂉木阝
氚	气川
瓿	立口瓦
潢	氵廿由八
禳	示衣口甘
鬻	弓米八丁
彘	彑匕矢匕
殛	一夕又一
琵	王王匕匕
拮	扌士口
砟	石𠂉卜
笸	⺮匚口
邙	亡阝
悌	忄八弔丿
淠	氵田一川
嫫	女艹日大
妣	女匕匕
餮	一夕彡食
赳	走凵
埽	土彐冖巾
圾	土刀又
薅	艹女辰寸
樗	木雨一丂
柞	木𠂉卜
跆	足厶口
嗐	口宀丰口
嵯	山羊工
牝	牛匕
瘛	疒丰刀心
滂	氵亠冖方
嫘	女田糸
橛	木厂屮欠
骺	骨𠂆一口
笊	⺮爪
倜	亻周土口
皈	白𠂆又
怙	忄十口
滹	氵虎八寸
槁	木亠冂口
酃	雨口口阝
郾	匚日女阝
畋	田攵
髀	骨囟𠂇十
穰	禾衣口甘
獗	犭厂屮欠
羰	羊山𠂇火
抉	扌㇕大
莩	艹爪子
柩	木匚𠂊丶
蚰	虫由
螳	虫小口土
咆	口勹巳
翕	亼口习习
郄	乂𠂇厶阝
朐	月勹口
夤	夕宀由八
窳	穴瓜瓜
劼	士口力
踅	扌斤足
蘧	艹之虎豕
杼	木予
蚋	虫冂人
跗	足亻寸
侔	亻厶牛
郇	勹日阝
裎	衤口王
冢	冖豕
陔	阝亠乡人
埵	土千艹二
瑭	王广尹口
醺	酉千二灬
喟	口田月
咐	口亻寸
蜚	非虫
旯	日九
嶙	山米夕㐄
甥	生田力
篾	⺮四戊丶
皤	白釆田
敫	白方攵
洄	氵圍口
裟	氵小丿衣
弭	弓耳
媾	女甘冂土
莨	艹丶艮
霹	雨尸口辛
邳	不一阝
蟪	虫一厶心
蚣	虫八厶
跎	足宀匕
嶝	山癶口䒑
貘	豸艹日大
蝽	虫丰日
恂	忄勹日
夬	㇕大
翮	一口习习
邴	一冂人阝
玠	王人川
蕤	艹豕生
蚱	虫𠂉卜
趵	足勹丶
罟	四十口
矍	目目隹又
峋	山勹日
槔	木白大十
磴	石癶口䒑
畛	田人彡
岈	山牙
犍	牛廴尹二
臃	月亠乡隹
廛	广田八土
愎	忄𠂉日夂
茚	艹爪卩
曩	日衣口甘
暾	日亠子攵
罱	四十冂半
湎	氵㇕圍目
鐾	尸口辛金
炱	厶口火
苜	艹目
藿	艹雨隹
茭	艹亠八乂
霎	雨立女
蜿	虫宀夕卩
昃	日厂人
簸	⺮其皮
艋	舟子皿
惋	忄宀夕卩
蓁	艹丰禾
泅	氵圍人
搡	扌又又木
酹	酉爪寸
雩	雨一丂
兕	圍凵儿
帙	巾牛人
簌	⺮木口欠
鄱	釆田阝
晷	日夂卜口
筇	⺮工阝
脒	月米
炻	火石
泔	氵甘
墀	土尸水牛
挈	丰刀手
衄	丿皿彐丨
痤	疒人人土
惇	忄亠口子
溲	氵臼丨又
掾	扌彑豕
崤	山乂𠂇月
仃	亻丁
狷	犭口月
麋	鹿米
逶	之禾女
瓠	大一丂瓜
蚯	虫丘
圊	圍丰月
罨	四大申
簋	⺮艮皿
氘	气川
艄	舟小月
煺	火之艮
璠	王釆田
夼	大川
蠕	虫雨而
蹼	足业羊
暌	日癶一大
眇	目小丿
襦	衤雨而
遢	之日习习
逡	之厶八夂
鬲	一口八丁
螫	土火攵虫
酩	酉夕口
砘	石一屮
戢	口耳戈
旰	日干
濞	氵自一川
蔟	艹方𠂉矢
蕖	艹氵コ木
硭	石艹亡
吲	口弓丨
氙	气山
璺	臼冂王丶
徂	行且
刎	勹彡刂
燔	火釆田
玦	王㇕大
硇	石囟乂
跬	足土土
泐	氵阝力
衽	衤丿士
擘	尸口辛手
玢	王八刀
隈	阝田一衤
薤	艹一非一
剽	西示刂
僰	木冂冂人
枇	木匕匕
砝	石土厶
囹	圍亼龴
罾	四八四日
仡	亻𠂉乙
儋	亻𠂊八言
胙	月𠂉卜
垓	土亠乡人
枸	木勹口
秫	禾木丶
愆	行氵心
瘩	疒艹亼口
疥	疒人川
迢	之刀口
隰	阝日幺灬
畚	厶大田
甏	士口彡瓦
醅	酉立口
梃	木廴丿士
珙	王廿八
葚	艹其乚
萑	艹隹
蚍	虫匕匕
筌	⺮人王
捯	扌至刂
摭	扌广廿灬
藁	艹亠口木
醢	酉𠂇口皿
烀	火丿八寸
坼	土斤丶
糅	米予丿木
莠	艹禾㇆丿
烜	火二日
螂	虫丶艮阝
暹	之日隹
帔	巾皮
佾	亻八月
胳	月夂口
瘠	疒⺍人月
翥	者习习
聃	耳冂土
酡	酉宀匕
杷	木巴
滃	氵八习习
琯	王宀㠯
艨	舟艹一豕
薷	艹雨而
柁	木宀匕
黠	四土士口
迕	之𠂉十
鄯	羊䒑口阝
滏	氵八王八
碣	石日人乚
晡	日甫
矬	矢人人土
篼	⺮白コ儿
徉	行羊
舴	舟𠂉卜
狒	犭弓川
麂	鹿几
囔	口一甘衤
畎	田犬
毽	毛廴尹二
湉	氵忄舌
纛	丰母丿糸
豳	豕豕山
幄	巾尸至
徼	行白方攵
猖	犭日日
癍	疒王文王
悱	忄非
孱	尸子子子
柙	木甲
瞠	目小口土
侏	亻𠂉木
焜	火日匕匕
坩	土甘
琤	王𠂊尹
茯	艹亻犬
蓿	艹宀一白
戡	其乚戈
蜻	虫丰月
圄	圍工㇕口
猾	犭骨
冲	冫中
戕	爿戈
痊	疒人王
渫	氵廿乚木
迹	之亦
隍	阝白王
鬣	長彡乂巛
耩	丰木冂土
醍	酉日一止
桷	木𠂊用
尥	尤勹丶
噱	口虎豕
唿	口勹彡心
黝	四土幺力
抔	扌不
柢	木氏丶
蹉	足羊工
愔	忄立日
溻	氵日习习
漯	氵田糸
萋	艹一尹女
豨	豕乂𠂇巾
崦	山大申
坌	八刀土
邂	之𠂊刀牛
蓍	艹者匕日
磔	石夕㐄木
岌	山刀又
亶	亠圍日一
癯	疒目目隹
褟	衤日习习
菖	艹日日
栳	木者匕
杌	木兀
桴	木爪子
赧	土火卩又
鋆	土勹冫金
葺	艹口耳
莛	艹廴丿士
幛	巾立日十
汩	氵圍一
胬	女又䏑
儿	儿
玷	王卜口
栖	木西
柝	木斤丶
嚅	口雨而
凭	亻丿士几
佝	亻勹口
疔	疒丁
堍	土𠂊儿丶
髑	骨四勹虫
仫	亻丿厶
韵	立日勹冫
檎	木人冂厶
踊	足龴用
髭	長彡止匕
狍	犭勹巳
匐	勹一口田
陲	阝千艹二
牁	爿丁口
坻	土氏丶
嚏	口十㇕止
佻	亻儿⺍
陬	阝耳又
嗞	口䒑幺幺
盥	臼水皿
汔	氵𠂉乙
荽	艹爪女
桎	木至
蜞	虫其
蛸	虫小月
盱	目一寸
溷	氵圍豕
袈	力口衣
澥	氵𠂊刀牛
扃	户冂口
耜	丰木㠯
叶	口十
徭	行爪𠂉十凵
胴	月冂一口
觚	𠂊用瓜
蝰	虫大土土
氅	小冂攵毛
黥	四土口小
嵫	山䒑幺幺
邶	丬匕阝
堞	土廿乚木
聒	耳舌
蹂	足予丿木
袱	衤亻犬
遴	之米夕㐄
蓐	艹辰寸
郤	八人口阝
嗾	口方𠂉矢
舄	臼勹灬
疸	疒日一
悝	忄田土
殂	一夕且
墼	車凵殳土
奭	大一一白
蜩	虫周土口
黼	业巾⺍甫
嵖	山木日一
忸	忄彐丨
浥	氵口巴
妁	女勹丶
捩	扌户犬
豌	一口夕卩
蹚	足小口土
竑	立𠂇厶
襞	尸口辛衣
帑	女又巾
髹	長彡亻木
揶	扌耳阝
瞌	目土厶皿
鼯	臼巛㇕口
猱	犭予丿木
縻	广木木糸
怦	忄一八十
忡	忄中
洫	氵丿皿
榖	士冖木殳
甍	艹四冖瓦
蒗	艹氵丶艮
蝮	虫𠂉日夂
龠	亼口冂艹
痍	疒大弓
邗	干阝
堙	土西土
抨	扌一八十
蝌	虫禾冫十
臾	臼人
剞	大丁口刂
眄	目丁乚㇆
淆	氵乂𠂇月
沆	氵亠几
鬈	長彡半卩
酗	酉乂凵
篝	⺮甘冂土
伉	亻亠几
徜	行小冂口
貊	豸一白
蕻	艹長廿八
睽	目癶一大
箅	⺮田一川
臌	月士十又
匍	勹甫
瘌	疒木口刂
姮	女二日
塄	土四方
吁	口一寸
仉	亻几
湲	氵爪𠂇又
祓	示犬㇕
刳	大一丂刂
犒	牛亠冂口
秕	禾匕匕
炘	火斤
喁	口日冂厶
稞	禾田木
悒	忄口巴
忑	下心
瓘	王艹口隹
黟	四土夕夕
娩	女𠂊口儿
搠	扌䒑屮月
枵	木口丂
螈	虫厂白小
睥	目囟𠂇十
臬	自木
沚	氵止
靺	革一木
屺	山己
迮	之𠂉卜
挲	氵小丿手
祆	示一大
茌	艹亻士
栝	木舌
螃	虫亠冖方
墁	土日四又
鞨	革日人乚
麈	鹿丶王
禊	示丰刀大
趔	走一夕刂
玡	王牙
掊	扌立口
蟋	虫釆心
毳	毛毛毛
訇	勹言
埴	土十且
搐	扌亠幺田
黻	业巾𠁼犬㇕
廨	广𠂊刀牛
瘳	疒习人彡
孥	女又子
埤	土囟𠂇十
呣	口母
籀	⺮扌卯田
媵	月半女
揄	扌亼月刂
萏	艹𠂊臼
躇	足艹者
儡	亻田田田
圬	土一丂
搛	扌䒑刂八
楯	木𠂆十目
痦	疒工㇕口
樨	木尸水牛
巉	山𠂊儿丶
貅	豸亻木
怍	忄𠂉卜
悛	忄厶八夂
亏	一丂
蒴	艹䒑屮月
瞢	艹四冖目
雱	雨方
啁	口周土口
艟	舟立田土
怩	忄尸匕
澉	氵㇕耳攵
牂	爿羊
垧	土宀口
砒	石匕匕
澌	氵其斤
綮	户攵糸
趄	走且
潸	氵木木月
霪	雨氵丿士
怫	忄弓川
褙	衤丬匕月
耋	者匕至
珧	王儿⺍
蕺	艹口耳戈
慝	匚艹口心
牾	牛工㇕口
侉	亻大一丂
燠	火宀米大
殪	一夕口䒑
葸	艹田心
蓊	艹八习习
柈	木半
划	戈刂
匜	匚也
袤	衣予丿
礴	石艹甫寸
屣	尸行止止
酤	酉十口
躅	足四勹虫
肄	匕矢尹二
癔	疒立日心
睚	目厂土土
瘙	疒又丶虫
忪	忄八厶
娠	女辰
棼	木木八刀
蜴	虫日勹彡
裒	衣臼
癃	疒阝一生
蝙	虫户冂艹
戥	日生戈
襻	衤乂大手
褫	衤𠂆虎
搦	扌弓弓冫
漭	氵艹犬艹
耱	丰木木石
攮	扌一甘衤
羑	羊𠂊丶
怏	忄冂大
捭	扌囟𠂇十
蜮	虫戈口一
蜢	虫子皿
棻	艹八刀木
秭	禾丿乚亻
瘼	疒艹日大
褓	衤亻口木
垤	土至
鏖	鹿金
潲	氵禾小月
玕	王干
囫	圍勹彡
罽	四厂火刂
牤	牛亡
黧	禾勹土灬
孳	䒑幺幺子
襁	衤弓口虫
腠	月丰一大
腧	月亼月刂
瘰	疒田糸
摽	扌西示
眈	目冖儿
膂	方𠂉氏月
妯	女由
篥	⺮西木
螽	夂冫虫虫
爝	火爪艮寸
劓	自田川刂
膻	月亠日一
胼	月䒑艹
羼	尸羊羊羊
齁	自田勹口
褊	衤户冂艹
蒹	艹䒑刂八
貔	豸囟匕匕
痼	疒圍十口
礅	石亠子攵
郿	尸目阝
捃	扌尹口
芼	艹毛
梏	木牛口
忐	上心
麇	鹿禾
郛	爪子阝
蝣	虫方𠂉子
狨	犭戈𠂇
瀣	氵卜非一
磙	石衣八厶
掮	扌户月
睃	目厶八夂
郫	囟𠂇十阝
獴	犭艹一豕
瘵	疒䏑又示
藠	艹白白白
瘐	疒臼人
桕	木臼
篌	⺮亻コ矢
狁	犭厶儿
躞	足言火又
捽	扌亠人十
猹	犭木日一
啕	口勹十凵
稃	禾爪子
縠	士冖糸殳
蜊	虫禾刂
嵎	山日冂厶
惝	忄小冂口
溽	氵辰寸
蜉	虫爪子
噍	口隹灬
盉	禾皿
猁	犭禾刂
坫	土卜口
茀	艹弓川
脬	月爪子
舢	舟山
祾	示土八夂
鬏	長彡禾火
忭	忄亠卜
杻	木彐丨
唼	口立女
溘	氵土厶皿
桫	木氵小丿
黢	四土八夂
蹁	足户冂艹
檗	尸口辛木
瞀	予丿攵目
鞡	革扌立
莅	艹亻立
瘊	疒亻コ矢
潟	氵臼勹灬
抃	扌亠卜
猢	犭十口月
踺	足廴尹二
眙	目厶口
嘚	口行一寸
戽	户冫十
豇	一口䒑工
蹀	足廿乚木
牮	亻弋牛
燹	豕豕火
攉	扌雨隹
踽	足丿冂厶
坏	土不
撙	扌八酉寸
蒺	艹疒矢
够	勹口夕夕
恓	忄西
圣	又土
蒟	艹立勹口
跐	足止匕
歃	千臼欠
筲	⺮小月
璈	王丰力攵
醐	酉十口月
蜍	虫亼木
稂	禾丶艮
殍	一夕爪子
箢	⺮宀夕卩
鼢	臼巛八刀
蝥	予丿攵虫
蒡	艹亠冖方
毪	毛厶牛
磲	石氵コ木
踟	足矢口
劁	隹灬刂
靸	革刀又
蟥	虫廿由八
糨	米弓口虫
嚆	口艹冂口
眊	目毛
眵	目夕夕
揠	扌匚日女
狳	犭亼木
猞	犭人舌
髫	長彡刀口
蝻	虫十冂半
熥	火之龴用
璪	王口口木
荸	艹十冖子
螵	虫西示
趑	走冫欠
鞬	革廴尹二
玭	王匕匕
漶	氵中中心
躐	足巛乂巛
礓	石三田田
筢	⺮扌巴
犄	牛大丁口
耥	丰木冂口
栟	木䒑艹
椪	木䒑业
耖	丰木小丿
蝓	虫亼月刂
犋	牛且八
搋	扌𠂆虎
靰	革兀
牦	牛毛
犰	犭九
觫	𠂊用木口
睾	丿四土半
毹	亼月刂毛
蜣	虫羊儿
熜	火囟夂心
氍	目目隹毛
聱	丰力攵耳
糌	米夂卜日
耠	丰木亼口
弃	亠厶艹
极	木刀又
狺	犭言
瘃	疒豕
堉	土亠厶月
螬	虫一曲日
螠	虫䒑八皿
魆	鬼戈乚
葱	艹勹丶心
犏	牛户冂艹
睄	目小月
丏	丁乚㇆
靿	革幺力
碡	石丰母
揳	扌丰刀大
滫	氵亻夂月
霨	雨尸示寸
螋	虫臼丨又
唣	口白七
猫	犭艹田
琫	王丰夫
猪	犭者
册	周周一
拤	扌上卜
齉	自田甘衤
氆	毛䒑业日
鞧	革八酉
机	木几
隶	尹⺍
膙	月弓口虫
踒	足禾女
垒	厶厶厶土
号	口丂
扑	扌卜
汆	人水
赶	走干
窑	穴𠂉十凵
听	口斤
柠	木宀丁
猬	犭田月
猎	犭廿日
疴	疒丁口
凄	冫一尹女
疱	疒勹巳
椁	木亠口子
晋	亞日
眦	目止匕
亘	二日
痴	疒矢口
叙	亼木又
离	亠乂冂厶
虱	乙丿虫
滚	氵衣八厶
昵	日尸匕
屉	尸廿乚
无	一尤
与	一乚一
样	木羊
国	圍王丶
吨	口一屮
户	户
巩	工凡
却	土厶卩
担	扌日一
撑	扌小口手
携	扌隹㇆丿
抬	扌厶口
栀	扌𠂆一卩
构	木勹厶
医	匚矢
蝎	虫日人乚
虮	虫几
咏	口丶水
踪	足宀示
叹	口又
网	冂乂乂
冈	冂乂
岭	山亼龴
复	𠂉日夂
笋	⺮尹
偬	亻勹丶心
众	人人人
脚	月土厶卩
胆	月日一
庄	广土
凉	冫亠口小
决	冫㇕大
恒	忄二日
潜	氵夫夫日
汹	氵乂凵
袜	衤一木
宫	宀口口
幂	冖日大巾
异	巳艹
苁	艹人人
栅	木周周一
虬	虫乚
吕	口口
咤	口宀丿七
秆	禾干
鼹	臼巛宀女
隽	隹㇆丿
腭	月口一丂
删	周周一刂
胶	月亠八乂
籼	米山
泞	氵宀丁
姗	女周周一
扰	扌尤
芜	艹一尤
芦	艹户
碱	石戊一口
奋	大田
厩	厂艮七儿
邮	由阝
毁	臼工殳
体	亻木一
优	亻尤
犹	犭尤
肮	月亠几
凑	冫丰一大
痒	疒羊
烛	火虫
怜	忄亼龴
惊	忄亠口小
羡	羊冫欠
洁	氵士口
垦	艮土
篱	⺮亠冂厶
灯	火丁
橱	木厂䒑寸
减	冫戊一口
耻	耳止
忾	忄气
厨	厂一䒑寸
蹰	足厂䒑寸
凛	冫亠口示
欸	厶矢欠
厦	厂一自夂
厮	厂其斤
亲	立木
届	尸由
珐	王土厶
厢	厂木目
籴	人米
忧	忄尤
禀	亠圍口示
叠	又又冖且
俵	亻丰衤
开	一艹
录	彐水
献	十冂半犬
园	圍一兀
杀	乂木
寻	彐寸
邓	又阝
吓	口下
沨	氵風
嘡	口小口土
触	𠂊用虫
媭	彡頁女
拃	扌𠂉卜
蹾	足亠子攵
权	木又
杂	九木
丽	一冂冂丶
币	丿巾
仅	亻又
沟	氵勹厶
灵	彐火
箓	⺮彐水
浕	氵尸丶冫
茧	艹虫
怀	忄不
塆	土亦弓
蹽	足一日小
茓	艹穴
柽	木又土
昙	日二厶
积	禾口八
敌	舌攵
块	土㇕大
备	夂田
关	䒑大
忏	忄千
队	阝人
㧐	扌又又
䏝	月夫龴
㤘	忄𠂊彐
宪	宀牛儿
现	王見
个	人丨
说	言八口儿
为	爲
没	氵殳
这	之文
对	又寸
发	乚丿又丶
两	一冂人人
项	工頁
专	夫龴
来	二水
动	二厶力
长	長
联	耳䒑大
帮	丰阝巾
热	扌丸灬
拨	扌乚又丶
带	艹冖巾
节	艹卩
标	木示
横	木廿由八
龙	龍
页	頁
顾	厂卩頁
车	車
区	匚乂
暂	車斤日
轨	車九
软	車欠
点	卜口灬
旧	丨日
齿	齒
别	口力刂
员	口貝
吗	口馬
时	日寸
业	业
当	小彐
电	申
贱	貝戈
败	貝攵
内	冂人
贩	貝𠂆又
见	見
赔	貝立口
县	且厶
税	禾八口儿
气	气
传	亻夫龴
顺	川頁
们	亻門
伪	亻爲
会	人二厶
领	亼龴頁
从	人人
镇	金十且八
须	彡頁
钱	金戈
钻	金卜口
钢	金冂乂
铁	金牛人
铬	金夂口
胀	月長
腻	月弋二貝
独	犭虫
肿	月中
风	風
脱	月八口儿
鱼	魚
条	夂木
乐	氏小
争	𠂊尹
鸟	鳥
讲	言二川
让	言上
调	言周土口
齐	文川
诉	言斤丶
设	言殳
该	言亠乡人
变	亦又
装	丬士衣
闻	門耳
闭	門寸丿
问	門口
间	門日
门	門
将	丬夕寸
应	广⺍一
疗	疒了
废	广乚又丶
类	米大
炼	火七㇆八
总	八口心
单	八甲一
粮	米丶艮
数	米女攵
洒	氵西
滤	氵虎心
测	氵貝刂
学	⺍冖子
汉	氵又
泼	氵乚又丶
宽	宀艹見
军	冖車
补	衤卜
审	宀申
实	宀冫大
马	馬
层	尸二厶
颇	皮頁
观	又見
难	又隹
验	馬亼⺍一
买	㇕冫大
骗	馬户冂艹
张	弓長
阳	阝日
费	弓川貝
办	力八
阴	阝月
习	习
弹	弓八甲一
随	阝之𠂇月
红	糸工
续	糸十冫大
纯	糸一屮
细	糸田
组	糸且
统	糸亠厶儿
断	米乚斤
编	糸户冂艹
经	糸㇕丶工
顸	干頁
蚕	一大虫
顶	丁頁
鹉	一弋止鳥
垩	亞土
严	亞丿
亚	亞
恶	亞心
画	一田凵
残	一夕戈
殒	一夕口貝
歼	一夕千
殓	一夕⺍一
殁	一夕殳
殡	一夕丘八
灭	一火
虿	一力虫
迈	之一力
坛	土二厶
墙	土十圍口
盐	土卜皿
韦	夫㇆
颉	士口頁
埘	土日寸
坝	土貝
趱	走牛儿貝
进	之二川
辇	夫夫車
规	夫見
赵	走乂
顽	一兀頁
远	之一兀
趋	走𠂊彐
坟	土文
圹	土广
颊	二火頁
夹	二火
郏	二火阝
壶	士冖业
壳	士冖几
声	士尸
韫	夫㇆日皿
场	土㇆彡
韬	夫㇆爪臼
运	之二厶
玮	王夫㇆
寿	丰寸
焘	丰寸灬
耢	丰木冖力
环	王不
珑	王龍
顼	王頁
琏	王之車
职	耳口八
璎	王貝貝女
责	丰貝
瑶	王爪𠂉十凵
玑	王几
靓	丰月見
静	丰月𠂊尹
麸	丰夂夫
艳	丰𠂊巴
聪	耳八口心
耧	丰木米女
鬓	長彡丘八
玛	王馬
聂	耳又又
抚	扌一尤
挟	扌二火
摄	扌耳又又
挝	扌之寸
捞	扌艹冖力
拢	扌龍
挞	扌之大
拣	扌七㇆八
抠	扌匚乂
摅	扌虎心
损	扌口貝
挡	扌小彐
摆	扌四土厶
拥	扌用
攒	扌牛儿貝
捡	扌亼⺍一
抡	扌人匕
抢	扌人卩
摇	扌爪十凵
垫	扌丸土
蛰	扌丸虫
挚	扌丸手
执	扌丸
抛	扌九力
撸	扌魚日
换	扌𠂊冂大
搀	扌𠂊儿冫
挣	扌𠂊尹
挤	扌文川
过	之寸
扩	扌广
扪	扌門
搁	扌門夂口
掷	扌䒑大阝
搂	扌米女
㧟	扌氵匚
搅	扌⺍冖見
拧	扌宀丁
挥	扌冖車
撺	扌穴中中
护	扌户
摈	扌宀丘八
扫	扌彐
摊	扌又隹
扬	扌㇆彡
报	扌卩又
掺	扌厶大彡
拟	扌厶人
荚	艹二火
苇	艹夫㇆
苌	艹長
协	十力八
鞯	革艹丨子
蔷	艹十圍口
茏	艹龍
载	十戈車
莲	艹之車
莴	艹咼
颧	艹口隹頁
莳	艹日寸
蓝	艹刂⺮皿
黄	廿由八
蓦	艹日大馬
苘	艹冂口
贳	廿乚貝
颠	十且八頁
苋	艹見
荞	艹丿大川
获	艹犭犬
茑	艹鳥
蔼	艹言人乚
