的	白勹丶
邵	召阝
墊	土半丸土
規	夫見
頗	皮頁
什	亻十
宣	宀二日
妍	女开
尖	小大
討	言寸
醋	酉廿日
朵	几木
膽	月𠂊厂八言
穆	禾白小彡
姬	女臣
龜	龜
啃	口止月
漸	氵車斤
耗	耒毛
息	自心
伍	亻五
塘	土唐
壽	士㇕工一口寸
逢	之夂丰
闖	門馬
晉	晉
桃	木儿𠁼
壁	尸口辛土
霍	雨隹
爐	火虎田皿
漆	氵木人水
暫	車斤日
虹	虫工
丸	丸
券	半刀
獃	山豆犬
辭	爪龴冂厶龴辛
縫	糸之夂丰
俱	亻具
菊	艹勹米
奴	女又
岸	山厂干
凝	冫匕矢龴疋
膩	月弋二貝
芝	艹之
兮	八丂
脈	月𠂆𠂢
嚐	口小冖口匕日
烈	一夕刂灬
矮	矢禾女
貪	今貝
婆	氵皮女
俞	俞
蝶	虫廿乚木
誇	言大亏
枕	木冖儿
毀	臼土殳
避	之尸口辛
郝	赤阝
帕	巾白
綁	糸丰阝
悅	忄八口儿
浮	氵爪子
盈	乃又皿
枚	木攵
材	木才
賞	小冖口貝
扎	扌乚
翁	八厶习习
幻	幺㇆
衫	衤彡
杆	木干
固	圍十口
耀	光习习隹
槽	木一曲日
穴	穴
獻	虎一口冂丷丁犬
幅	巾一口田
審	宀釆田
斬	車斤
伸	亻申
悲	非心
殷	𠂆彐㇆殳
茲	艹幺幺
穎	匕禾頁
萌	艹日月
斑	王文王
澡	氵口口口木
牽	亠幺冖牛
屈	尸屮凵
娟	女口月
怨	夕卩心
癢	疒羊丶艮
恐	工凡心
凍	冫東
複	衤𠂉日夂
柴	止匕木
逆	之䒑屮
僞	亻爲
騷	馬蚤
渣	氵木日一
熙	臣巳灬
抖	扌冫十
忽	勿心
津	氵聿
胎	月厶口
糧	米日一里
濟	氵齊
參	厶厶厶人彡
譜	言並日
准	冫隹
褲	衤广車
紮	木乚糸
摩	麻手
縮	糸宀亻一白
漫	氵曼
溜	氵卯田
彥	文厂彡
棄	亠厶廿木
扇	户习习
婷	女亠口冖丁
菸	艹方人冫
脣	辰月
憂	一白冖心夂
堡	亻口木土
淘	氵勹缶
墓	艹日大土
鹿	鹿
攢	扌牛儿牛儿貝
嬌	女丿大口冂口
遞	之𠂆虎
彬	木木彡
蹭	足曾
卿	丿丩艮卩
琪	王其
鶴	冖隹鳥
函	函
確	石冖隹
郡	尹口阝
奈	大示
茂	艹戊
緩	糸爪一𠂇又
協	十力力力
瓊	王𠂊冂人目夂
髒	骨艹一夕匕廾
債	亻丰貝
肌	月几
薰	艹千四二灬
映	日冂大
粵	向釆亏
鼻	自田丌
泵	石水
銷	金小月
育	亠厶月
澳	氵向米大
陞	阝丿廾土
候	亻丨コ矢
堅	臣又土
种	禾中
邀	之白方攵
閉	門才
妝	爿女
噻	口宀甘八土
佩	亻几一巾
決	氵㇕大
適	之亠丷冂十口
策	⺮木冂
藤	艹月半水
仿	亻方
磊	石石石
雁	厂亻隹
俠	亻大人人
腸	月昜
窄	穴乍
昨	日乍
倪	亻臼儿
務	矛夂力
雯	雨文
戈	戈
爪	爪
癌	疒口口口山
效	亠八乂攵
拷	扌考
猴	犭侯
掏	扌勹缶
汝	氵女
撮	扌最
幸	土半
揉	扌矛木
醬	爿䏑寸酉
舟	舟
訴	言斤丶
態	厶月匕匕心
盯	目丁
繡	糸肅
蜜	宀心丿虫
漂	氵西示
序	广予
巷	共巳
梨	禾刂木
舌	舌
蒂	艹亠丷冖巾
腹	月𠂉日夂
蟹	𠂊用刀牛虫
陷	阝𠂊臼
捉	扌足
蒼	艹人户口
鵝	我鳥
疑	匕矢龴疋
鼎	目爿片
釣	金勹丶
慌	忄艹亡川
蔥	艹囱心
瘤	疒卯田
彼	行皮
辰	辰
執	土半丸
忌	己心
踏	足水日
龔	龍共
捷	扌一彐止
罐	缶艹口口隹
腫	月千日二
縱	糸行人人止
伏	亻犬
壇	土亠圍口日一
觸	𠂊用四勹虫
默	黑犬
懸	目木丿糸心
赫	赤赤
瑩	火火冖王
杰	木灬
孩	子亥
咖	口力口
幀	巾卜貝
悟	忄五口
頻	止𣥂頁
灑	氵一冂丶一冂丶鹿
燉	火亠口子攵
帽	巾冒
幼	幺力
旋	方𠂉疋
擁	扌亠乡隹
聶	耳耳耳
猶	犭丷酉
壹	士冖豆
霸	雨革月
席	广廿巾
叉	又丶
繫	車凵殳糸
妃	女己
擔	扌𠂊厂八言
典	典
贈	貝曾
儒	亻雨而
裸	衤田木
奉	𡗗キ
叻	口力
御	行午止卩
腔	月穴工
突	穴犬
刑	开刂
痕	疒艮
賓	宀一𣥂貝
纔	糸毚
午	午
攤	扌廿口夫隹
蕾	艹雨田
頸	一巛工頁
臟	月艹戈爿臣
宰	宀辛
囊	一中冖口口甘𧘇
賬	貝長
弘	弓厶
境	土立日儿
拒	扌巨
毅	立豕殳
煎	䒑月刂灬
弦	弓亠幺
渝	氵俞
罩	四卜日十
蓉	艹穴人口
憶	忄立日心
卵	卯丶丶
遷	之䙴
尺	尸丶
禍	示咼
逾	之俞
垂	千艹二
潛	氵旡旡日
郵	千艹二阝
惜	忄廿日
浦	氵甫
警	艹勹口攵言
扛	扌工
氧	气羊
揭	扌曷
逐	之豕
謂	言田月
昭	日召
宿	宀亻一白
統	糸亠厶儿
裂	一夕刂衣
僧	亻曾
慣	忄母貝
裙	衤尹口
彪	虎彡
淋	氵木木
束	束
牢	宀牛
齋	齊示
揍	扌𡗗一大
仕	亻士
鉤	金勹口
劫	土厶力
拓	扌石
扮	扌八刀
疊	田田田冖且
鋅	金辛
喻	口俞
律	行聿
株	木𠂉木
砂	石小丿
埃	土厶矢
斗	冫十
坪	土平
揮	扌冖車
箇	⺮圍十口
仇	亻九
吞	一大口
亡	亡
沾	氵卜口
遙	之䏑缶
壺	士冖亞
牧	牛攵
霖	雨木木
兜	兜
寨	宀甘八木
掐	扌𠂊臼
監	臣𠂉丶皿
稀	禾乂𠂇巾
恰	忄亼口
牴	牛氐
棍	木日匕匕
啵	口氵皮
朕	月䒑大
淑	氵上小又
饒	食土土土兀
慕	艹日大忄
歇	曷欠
疏	疋亠厶川
膏	亠口冖口月
陵	阝夌
壩	土雨革月
纏	糸广里八土
鹹	卜圍乂戊一口
姆	女母
聰	耳囱心
捱	扌厂土土
碳	石山𠂇火
銳	金八口儿
驗	馬僉
齒	齒
廷	廴丿士
糊	米十口月
翹	土土土兀习习
儲	亻言者
楠	木十冂半
顛	真頁
蚊	虫文
祭	䏑又示
龐	广龍
嘞	口革力
拾	扌亼口
裴	非衣
朋	月月
媚	女尸目
芸	艹二厶
吟	口今
筒	⺮冂一口
丘	丘
責	丰貝
趴	足八
堯	土土土兀
繁	𠂉母攵糸
坦	土日一
穗	禾一日厶心
紗	糸小丿
屯	屯
虐	虎匚一
蹲	足丷酉寸
紹	糸召
惟	忄隹
幕	艹日大巾
澆	氵土土土兀
扒	扌八
搓	扌羊工
遮	之广廿灬
庚	广彐人
哉	十戈口
涉	氵止𣥂
忒	弋心
賦	貝武
臂	尸口辛月
樁	木𡗗臼
敷	甫方攵
禪	示單
佬	亻老
瑤	王䏑缶
習	习习白
臥	臣人
釘	金丁
阮	阝一兀
丙	一冂人
歷	厂禾禾止
躍	足习习隹
署	四者
範	⺮車卩
示	示
邢	开阝
擰	扌宀心皿丁
莎	艹氵小丿
糞	米田共
嵐	山風
濱	氵宀一𣥂貝
夕	夕
苯	艹木一
議	言羊我
趣	走耳又
渠	氵巨木
閱	門八口儿
繩	糸黽
杭	木亠几
疾	疒矢
崇	山宀示
擴	扌广廿由八
傢	亻宀豕
婦	女彐冖巾
涅	氵日土
裕	衤八人口
嘆	口廿口夫
艦	舟臣𠂉丶皿
挪	扌刀二阝
荒	艹亡川
貞	卜貝
筋	⺮月力
孕	乃子
撕	扌其斤
鈴	金令
戳	习习隹戈
帆	巾凡
籌	⺮士㇕工一口寸
奎	大土土
駕	力口馬
阻	阝且
享	亠口子
棚	木月月
傲	亻敖
欽	金欠
蹦	足山月月
焊	火日干
召	召
徒	行走
脂	月匕日
几	几
趨	走勹屮勹屮
艘	舟臼丨又
喵	口艹田
競	立口儿立口儿
靖	立丰月
奏	𡗗一大
咒	口口几
釋	釆四土半
盲	亡目
姿	次女
炫	火亠幺
賜	貝日勿
湧	氵龴用力
潑	氵癶弓殳
坎	土欠
琦	王大丁口
拌	扌半
樊	木乂乂木大
缸	缶工
弗	弗
狐	犭瓜
漿	爿䏑寸水
栽	十戈木
閻	門𠂊臼
攪	扌臼乂乂冖見
硅	石土土
述	之术
籠	⺮龍
泛	氵丿之
甫	甫
佑	亻𠂇口
鮑	魚包
閥	門亻戈
卦	土土卜
耿	耳火
咽	口圍大
倩	亻丰月
袖	衤由
貧	八刀貝
糟	米一曲日
激	氵白方攵
階	阝匕匕白
珊	王册
潭	氵西日十
蠢	𡗗日虫虫
植	木直
占	卜口
嘯	口肅
徑	行一巛工
鉛	金㕣
屍	尸一夕匕
倚	亻大丁口
灘	氵廿口夫隹
姨	女大弓
災	巛火
幢	巾立里
鈉	金冂人
暢	申昜
詠	言永
齡	齒令
焉	一止一乚灬
茹	艹女口
桐	木冂一口
痰	疒火火
捂	扌五口
鄰	米夕㐄阝
癡	疒匕矢龴疋
揀	扌柬
艙	舟人户口
謙	言兼
万	一力
織	糸戠
蒲	艹氵甫
芽	艹牙
佈	亻𠂇巾
驅	馬匚口口口
昊	日一大
轟	車車車
攔	扌門柬
碑	石卑
嚼	口爪四艮寸
燃	火䏑犬灬
摟	扌婁
輔	車甫
暉	日冖車
朴	木卜
碩	石頁
煲	亻口木火
杖	木一乂
謎	言之米
磷	石米夕㐄
竄	穴鼠
脆	月𠂊厂卩
刃	刀丶
墜	阝丷豕土
姑	女十口
衡	行𠂊田大
皺	勹屮勹屮皮
繳	糸白方攵
擇	扌四土半
櫻	木貝貝女
鹼	卜圍乂僉
窯	穴羊灬
措	扌廿日
眠	目巳七
途	之余
鄂	口口亏阝
捅	扌龴用
叢	业半耳又
禾	禾
磁	石䒑幺幺
錶	金丰𧘇
沃	氵丿大
屢	尸婁
辯	辛言辛
肚	月土
哀	衣口
浸	氵彐冖又
柄	木一冂人
跪	足𠂊厂卩
攬	扌臣𠂉丶四見
輯	車口耳
瓷	次瓦
澀	氵刀丶刀丶止止
踹	足山而
凸	圍冂
瑜	王俞
磅	石亠丷冖方
豈	山豆
瀉	氵宀臼勹灬
遼	之一火日小
豎	臣又豆
宴	宀日女
堪	土甚
擱	扌門夂口
麟	鹿米夕㐄
祿	示彑水
翟	习习隹
仗	亻一乂
崩	山月月
醜	酉鬼
厲	厂艹日冂厶
革	革
莪	艹我
憲	宀丰四心
遺	之中一貝
聘	耳由丂
喚	口𠂊冂八大
閘	門甲
刊	干刂
裁	十戈衣
郁	𠂇月阝
逝	之扌斤
際	阝䏑又示
狄	犭火
誌	言士心
塌	土日习习
崖	山厂土土
廉	广兼
婉	女宀夕卩
攀	木乂乂木大手
獅	犭丿㠯一巾
喘	口山而
氫	气一巛工
氮	气火火
鞍	革宀女
竈	穴土黽
竇	穴士四貝
墳	土十艹貝
巫	工人人
虞	虎吴
沁	氵心
瑟	王王心丿
揪	扌禾火
棵	木田木
閆	門三
拐	扌口力
築	⺮工凡木
癮	疒阝爪工彐心
剝	彑水刂
披	扌皮
削	小月刂
籃	⺮臣𠂉丶皿
悠	攸心
睿	卜冖一八人目
甯	宀心用
凹	圍凵
葬	艹一夕匕廾
咦	口大弓
瞪	目癶豆
詹	𠂊厂八言
侃	亻口川
授	扌爪冖又
卸	午止卩
頌	八厶頁
慈	䒑幺幺心
闊	門氵舌
纖	糸人人戈非一
棗	木冂木冂
瞄	目艹田
婭	女亞
駱	馬夂口
馳	馬也
鞭	革亻一日乂
楞	木四方
兌	八口儿
危	𠂊厂卩
襲	龍衣
泊	氵白
喉	口侯
溶	氵穴人口
撫	扌𠂉廿廿灬
媛	女爪一𠂇又
拎	扌令
察	宀䏑又示
駿	馬厶八夂
繪	糸亼四日
黴	行山一黑攵
鈞	金匀
憐	忄米夕㐄
昆	日匕匕
禹	丿口冂厶
娥	女我
醇	酉亠口子
橙	木癶豆
辨	辛刂辛
暮	艹日大日
祕	示心丿
薪	艹立木斤
煥	火𠂊冂八大
巢	巛田木
鉀	金甲
脾	月卑
淵	氵𣶒
愚	日冂厶心
蜀	四勹虫
裹	衣田木
藕	艹耒日冂厶
滕	月半水
劈	尸口辛刀
堤	土日一止
拱	扌共
夸	大亏
傍	亻亠丷冖方
燥	火口口口木
綫	糸戈戈
漁	氵魚
茜	艹西
允	厶儿
杏	木口
芒	艹亡
畔	田半
豹	豸勹丶
澄	氵癶豆
冥	冖日亠八
媒	女甘木
燦	火卜夕又米
酥	酉禾
垮	土大亏
枯	木十口
軌	車九
塑	䒑屮月土
卜	卜
構	木甘冂土
茅	艹矛
鉅	金巨
慾	八人口欠心
搏	扌甫寸
鑄	金士㇕工一口寸
沐	氵木
豫	予象
蒜	艹示示
淩	氵夌
雀	小隹
鈦	金大丶
亨	亠口了
詳	言羊
腐	广亻寸肉
皓	白牛口
央	冂大
氟	气弗
冤	冖兔
据	扌尸十口
浙	氵扌斤
瑋	王韋口㐄
栓	木人王
梳	木亠厶川
冀	北田共
叄	厶厶厶人三
輩	非車
筱	⺮攸
冉	冂土
餡	食𠂊臼
彤	丹彡
奕	亦大
卑	卑
誓	扌斤言
蜂	虫夂丰
勺	勹丶
迅	之乙十
虫	虫
恥	耳心
匹	匚儿
曦	日羊禾戈丂
仰	亻卬
煞	𠂊彐攵灬
羞	羊丑
注	氵丶王
嫂	女臼丨又
瞳	目立里
黛	亻弋黑
妾	立女
拂	扌弗
挨	扌厶矢
泄	氵廿乚
綱	糸冂䒑山
茨	艹次
夷	大弓
慎	忄真
汽	氵气
婕	女一彐止
恭	共忄
弊	巾𠁼攵廾
屌	尸口巾
摳	扌匚口口口
貳	弋二貝
旦	日一
涂	氵余
氯	气彐水
祁	示阝
蠟	虫巛圍乂巛
乍	乍
孰	亠口子丸
耕	耒井
飆	犬犬犬風
稻	禾爪臼
屠	尸者
綺	糸大丁口
荊	艹开刂
桿	木日干
笛	⺮由
捕	扌甫
蕊	艹心心心
喪	土口口𧘇
盪	氵昜皿
氨	气宀女
愣	忄四方
幺	幺
瀾	氵門柬
悔	忄𠂉母
敦	亠口子攵
葵	艹癶一大
煒	火韋口㐄
磕	石土厶皿
顫	亠圍口日一頁
閩	門虫
渴	氵曷
曝	日日共水
閔	門文
撇	扌巾𠁼攵
梗	木一日乂
絡	糸夂口
貫	母貝
蔚	艹尸示寸
翅	十又习习
估	亻十口
鎂	金羊大
復	行𠂉日夂
瓣	辛瓜辛
濫	氵臣𠂉丶皿
況	氵口儿
淮	氵隹
陀	阝宀匕
莖	艹一巛工
勳	千四二灬力
惑	戈口一心
簾	⺮广兼
巡	之巛
墩	土亠口子攵
徽	行山一糸攵
謹	言堇
脹	月長
噓	口虛
瞞	目廿巾人人
娛	女吳
蓄	艹亠幺田
梓	木辛
匪	匚非
昕	日斤
濺	氵貝戈戈
敘	余攵
鑑	金臣𠂉丶皿
溢	氵䒑八皿
彌	弓一八巾乂乂乂乂
覓	爪見
寇	宀一兀卜又
佟	亻夂冫
獵	犭巛圍乂巛
滄	氵人户口
葷	艹冖車
蓬	艹之夂丰
薦	艹鹿一乚灬
硫	石亠厶川
俏	亻小月
迫	之白
貌	豸白儿
弔	弔
舜	爪冖夕㐄
炳	火一冂人
茄	艹力口
頤	臣頁
訣	言㇕大
廚	广士口䒑寸
炭	山𠂇火
綿	糸白巾
搗	扌鳥山
萱	艹宀二日
岡	冂䒑山
挂	扌土土
掀	扌斤欠
誘	言禾乃
翰	十日十人习习
睜	目爭
撓	扌土土土兀
掩	扌大电
蹬	足癶豆
泳	氵永
玫	王攵
椅	木大丁口
鈺	金王丶
遜	之子丿糸
甄	西土瓦
侍	亻土寸
抑	扌卬
啞	口亞
敖	敖
酮	酉冂一口
毫	亠口冖毛
侵	亻彐冖又
妥	爪女
覽	臣𠂉丶四見
概	木艮旡
貢	工貝
呦	口幺力
援	扌爪一𠂇又
昔	廿日
晾	日亠口小
逮	之隶
卒	亠人人十
鬆	長彡木八厶
捆	扌圍木
厭	厂日月犬
峽	山大人人
彷	行方
寢	宀爿彐冖又
菱	艹夌
梯	木弟
僑	亻丿大口冂口
籽	米子
腕	月宀夕卩
挫	扌人人土
膝	月木人水
嗦	口十冖糸
璇	王方𠂉疋
眨	目丿之
循	行𠂆十目
臀	尸共殳月
矛	矛
努	女又力
黔	黑今
乏	丿之
魅	鬼未
徹	行亠厶月攵
凶	乂凵
胺	月宀女
廈	广一自夂
掘	扌尸屮凵
茗	艹夕口
絨	糸戈𠂇
璐	王足夂口
擾	扌一白冖心夂
襯	衤立木見
雌	止匕隹
旱	日干
掰	手八刀手
伽	亻力口
蛙	虫土土
雕	用口隹
嬰	貝貝女
痣	疒士心
譽	與言
跡	足亦
廂	广木目
汀	氵丁
隋	阝𠂇工月
緒	糸者
蘊	艹糸圍人皿
勻	勻
祛	示土厶
芙	艹夫
棲	木妻
刁	㇆一
瑛	王艹冂大
禽	人亠乂凵冂厶
腺	月白水
迦	之力口
矯	矢丿大口冂口
欺	其欠
杉	木彡
党	小冖口儿
竅	穴白方攵
鑲	金衣口口甘
緯	糸韋口㐄
曏	日鄉
繆	糸习习人彡
玖	王𠂊丶
肆	長聿
悉	釆心
掂	扌广卜口
菁	艹丰月
鎳	金自木
冶	冫厶口
絆	糸半
嘔	口匚口口口
遣	之中一㠯
岑	山今
皖	白宀一兀
糕	米羊灬
斐	非文
閤	門亼口
釀	酉衣口口甘
彙	彑冖田木
址	土止
蘸	艹酉隹灬
茵	艹圍大
簿	⺮氵甫寸
旬	勹日
丈	一乂
咸	戊一口
呸	口不一
胤	儿幺月
摻	扌厶厶厶人彡
蹤	足行人人止
婁	婁
鎚	金之丿㠯
桓	木二日
碘	石典
瞅	目禾火
廊	广丶艮阝
焰	火𠂊臼
壘	田田田土
燁	火華
淳	氵亠口子
畏	畏
屑	尸小月
酯	酉匕日
覃	西日十
嵌	山甘欠
販	貝反
泣	氵立
嗆	口人户口
眾	四乑
袍	衤包
菴	艹大电
僵	亻三田田
饞	食毚
沫	氵一木
滯	氵廿儿冖巾
臻	至𡗗禾
眺	目儿𠁼
寂	宀上小又
醣	酉唐
晏	日宀女
秤	禾平
嗚	口烏
蘿	艹四糸隹
誅	言𠂉木
瑾	王堇
藻	艹氵口口口木
螺	虫田糸
錠	金宀一止
診	言人彡
恤	忄丿皿
污	氵亏
涯	氵厂土土
滋	氵䒑幺幺
蘆	艹虎田皿
嗜	口老日
貿	卯貝
療	疒一火日小
滲	氵厶厶厶人彡
瀝	氵厂禾禾止
陡	阝走
栗	西木
筍	⺮勹日
朔	䒑屮月
淇	氵其
捻	扌今心
勃	十冖子力
矩	矢巨
沽	氵十口
淤	氵方人冫
描	扌艹田
膚	虎田月
契	丰刀大
靳	革斤
祠	示㇆一口
陝	阝大人人
鞏	工凡革
峻	山厶八夂
稠	禾用口
爵	爪四艮寸
秉	禾彐
刨	包刂
雍	亠乡隹
群	尹口羊
麵	木人人夂面
盞	戈戈皿
役	行殳
烙	火夂口
灾	宀火
强	强
痘	疒豆
髓	骨之𠂇工月
嫣	女一止一乚灬
募	艹日大力
苟	艹勹口
析	木斤
篩	⺮丿㠯一巾
魁	鬼冫十
斥	斤丶
棕	木宀示
匡	匚王
倦	亻半卩
疆	弓土三田田
蔓	艹曼
樺	木華
牟	厶牛
芷	艹止
霆	雨廴丿士
蠶	旡旡日虫虫
嘰	口幺幺戈人
靴	革亻匕
慮	虎田心
眸	目厶牛
烟	火圍大
惱	忄巛囟
巾	巾
殊	一夕𠂉木
叮	口丁
晟	日戊㇆
艇	舟廴丿士
熔	火穴人口
裘	求衣
芹	艹斤
儘	亻𦘒灬皿
寡	宀頁刀
擲	扌丷酉大阝
蔔	艹勹一口田
硪	石我
迥	之冂口
巖	山口口厂敢
瞬	目爪冖夕㐄
邑	口巴
〇	口
鉻	金夂口
榕	木穴人口
庸	庸
渾	氵冖車
棠	小冖口木
仨	亻三
祺	示其
紡	糸方
蝕	食虫
窺	穴夫見
埠	土丿㠯十
酚	酉八刀
奮	大隹田
剎	乂术刂
濁	氵四勹虫
茬	艹一亻土
濾	氵虎田心
珂	王丁口
嗅	口自犬
簫	⺮肅
佰	亻一白
滇	氵真
寅	宀一由八
婧	女丰月
姦	女女女
梵	木木凡
蛾	虫我
慰	尸示寸心
履	尸行𠂉日夂
駛	馬口乂
宛	宀夕卩
襪	衤艹四戍
嫖	女西示
綸	糸亼冊
礙	石匕矢龴疋
肽	月大丶
獄	犭言犬
闢	門尸口辛
歎	廿口夫欠
蟬	虫單
涮	氵尸巾刂
督	上小又目
衍	行氵
違	之韋口㐄
絞	糸亠八乂
廿	廿
摁	扌圍大心
劣	小丿力
銜	行金
祈	示斤
搵	扌圍人皿
尅	十口儿寸
貶	貝丿之
魄	白鬼
崽	山田心
斧	八乂斤
裔	衣冏
湛	氵甚
琛	王㓁木
淌	氵小冂口
簇	⺮方𠂉矢
償	亻小冖口貝
沛	氵巿
澗	氵門日
殤	一夕𠂉昜
掠	扌亠口小
崎	山大丁口
贛	立日十夂工貝
蕩	艹氵昜
菇	艹女十口
砌	石七刀
眯	目米
闌	門柬
嬲	田力女田力
辱	辰寸
匠	匚斤
肘	月寸
淹	氵大电
洽	氵亼口
溟	氵冖日亠八
諗	言今心
究	穴九
慼	戊上小心
矢	矢
蟻	虫羊我
澈	氵亠厶月攵
葦	艹韋口㐄
瞥	巾𠁼攵目
崑	山日匕匕
墮	阝𠂇工月土
輓	車免
鴿	亼口鳥
錘	金千艹二
懼	忄目目隹
坨	土宀匕
椰	木耳阝
梢	木小月
嘟	口者阝
瀟	氵艹肅
障	阝立日十
霄	雨小月
疇	田士㇕工一口寸
揣	扌山而
槐	木鬼
粟	西米
唆	口厶八夂
誦	言龴用
綜	糸宀示
詢	言勹日
劃	聿田一刂
札	木乚
駁	馬乂乂
拴	扌人王
攏	扌龍
聳	行人人止耳
燭	火四勹虫
襖	衤向米大
臘	月巛圍乂巛
吏	一口乂
堰	土匚日女
棺	木宀㠯
腥	月日生
胞	月包
羨	羊氵欠
韶	立日召
阜	丿㠯十
剖	立口刂
羹	羊灬羊大
剃	弟刂
寓	宀日冂厶
峪	山八人口
煜	火日立
竊	穴釆卜冂人冂厶
撩	扌一火日小
扳	扌反
桔	木士口
轄	車宀丰口
臧	戈爿臣
喀	口宀夂口
妄	亡女
陌	阝一白
弧	弓瓜
弩	女又弓
撰	扌巳巳共
瞿	目目隹
卞	亠卜
蛤	虫亼口
襄	衣口口甘
肅	肅
擒	扌人亠乂凵冂厶
哨	口小月
鑿	业半臼殳金
皂	白七
佘	人示
鋸	金尸十口
汞	工水
芭	艹巴
膿	月曲辰
懿	士冖豆次心
蔭	艹阝今二厶
椒	木上小又
戎	戈𠂇
肋	月力
翎	令习习
煌	火白王
錐	金隹
疤	疒巴
瀚	氵十日十人习习
闕	門䒑屮欠
絹	糸口月
僱	亻户隹
泓	氵弓厶
昧	日未
柒	氵七木
棧	木戈戈
硯	石見
錳	金子皿
旨	匕日
鱗	魚米夕㐄
巳	巳
辜	十口辛
筐	⺮匚王
膊	月甫寸
遵	之丷酉寸
摺	扌习习白
輥	車日匕匕
嗒	口艹亼口
剁	几木刂
愧	忄鬼
拙	扌屮凵
彆	巾𠁼攵弓
竿	⺮干
鈔	金小丿
鏟	金立丿生
驛	馬四土半
鱉	巾𠁼攵魚
稜	禾夌
憤	忄十艹貝
綽	糸卜日十
鶯	火火冖鳥
緻	糸至攵
圭	土土
塚	土冖豕
甸	勹田
衷	衣中
燜	火門心
脊	𠁼人月
憨	敢心
搽	扌艹人木
捶	扌千艹二
勵	厂艹日冂厶力
毓	𠂉母亠厶川
苔	艹厶口
鉗	金甘
鉢	金木一
奸	女干
坂	土反
淼	水水水
黏	禾人水卜口
縷	糸婁
甭	不用
瞟	目西示
舅	臼田力
錚	金争
阪	阝反
恕	女口心
轎	車丿大口冂口
啼	口亠丷冖巾
繭	艹冂糸丨虫
鬱	缶木木冖乂凵匕彡
曠	日广廿由八
睹	目者
禿	禾儿
諦	言亠丷冖巾
疲	疒皮
褪	衤之艮
鞠	革勹米
釉	釆由
彰	立日十彡
綴	糸又又又又
軋	車乚
酬	酉⺍川
橘	木矛冏
啪	口扌白
睛	目丰月
斂	僉攵
遁	之𠂆十目
晝	聿日一
殲	一夕人人戈非一
樸	木菐
哆	口夕夕
窟	穴尸屮凵
鈍	金屯
垢	土𠂆一口
愿	厂白小心
奚	爪幺大
誼	言宀且
緋	糸非
紛	糸八刀
褚	衤者
腮	月田心
枉	木王
旳	日勹丶
鍍	金广廿又
涓	氵口月
嗟	口羊工
蠱	虫虫虫皿
笙	⺮生
沸	氵弗
妓	女十又
儉	亻僉
猿	犭土口𧘇
漠	氵艹日大
撬	扌毛毛毛
巍	山禾女鬼
鉑	金白
漾	氵羊永
擎	艹勹口攵手
詐	言乍
絃	糸亠幺
靶	革巴
鴉	牙鳥
俐	亻禾刂
胚	月不一
楷	木匕匕白
侶	亻呂
迭	之失
詔	言召
嗣	口冊㇆一口
嵩	山亠口冂口
驕	馬丿大口冂口
蠅	虫黽
蹄	足亠丷冖巾
穫	禾艹隹又
潰	氵中一貝
褐	衤曷
丞	㇕水一
芮	艹冂人
梭	木厶八夂
瘡	疒人户口
槓	木工貝
唷	口亠厶月
曜	日习习隹
鯨	魚亠口小
灝	氵日亠口小頁
鎊	金亠丷冖方
畜	亠幺田
廬	广虎田皿
砼	石人工
粽	米宀示
韌	韋口㐄刀丶
囉	口四糸隹
唑	口人人土
鋰	金里
鸞	言糸糸鳥
鈾	金由
宵	宀小月
榆	木俞
嚷	口衣口口甘
釵	金又丶
焱	火火火
絮	女口糸
戊	戊
鄔	烏阝
剷	立丿生刂
罕	㓁干
欒	言糸糸木
糾	糸丩
駝	馬宀匕
叩	口卩
箏	⺮爭
俯	亻广亻寸
瀑	氵日共水
濕	氵日幺幺灬
肇	户攵聿
窪	穴氵土土
毋	母丿
摞	扌田糸
暇	日叚
岐	山十又
睬	目爪木
郊	亠八乂阝
璧	尸口辛王丶
挾	扌大人人
捎	扌小月
嶼	山與
汶	氵文
糸	糸
嘀	口亠丷冂十口
斃	巾𠁼攵一夕匕
犁	禾刂牛
怔	忄一止
焚	木木火
恁	亻丿士心
鷗	匚口口口鳥
癖	疒尸口辛
灼	火勹丶
孽	艹丿㠯辛子
岱	亻弋山
麓	木木鹿
匙	日一止匕
嚎	口亠口冖豕
爻	乂乂
鏢	金西示
涇	氵一巛工
