的	白勹丶
蚰	虫由
螳	虫小冖口土
蛑	虫厶牛
咆	口勹巳
篋	⺮匚大人人
価	亻西
翕	人一口习习
郄	乂大厶阝
朐	月勹口
夤	夕宀一由八
窳	穴瓜瓜
劼	士口力
踅	扌斤足
蘧	艹之虎豕
杼	木又㇕丨
磽	石土土土兀
鳪	卜鳥
蚋	虫冂人
跗	足亻寸
侔	亻厶牛
艚	舟一曲日
郇	勹日阝
裎	衤口王
冢	冖豕
陔	阝亠乡人
埵	土千艹二
瑭	王广尹口
醺	酉千四二灬
喟	口田月
咐	口亻寸
蜚	非虫
旯	日九
嶙	山米夕㐄
甥	生田力
篾	⺮四戊丶
皤	白釆田
敫	白方攵
鵜	丷弓亻鳥
洄	氵圍口
裟	氵小丿衣
弭	弓耳
媾	女甘冂土
緡	糸巳七日
莨	艹丶艮
櫺	木雨口口口
霹	雨尸口辛
邳	不一阝
蟪	虫車心
歳	止戊一小
蚣	虫八厶
跎	足宀匕
呉	口乚一八
嶝	山癶一口䒑
嶁	山數女
郃	人一口阝
貘	豸艹日大
読	言士冖儿
紶	糸土厶
婞	女土半
靑	丰冂丨一
苾	艹心丿
霑	雨氵卜口
蝽	虫春
犧	牛羊禾戈丂
恂	忄勹日
夬	㇕大
翮	一口冂丷丁习习
両	一冂山
邴	一冂人阝
玠	王人川
蕤	艹豕生
鷯	大丷日小鳥
蚱	虫𠂉卜
趵	足勹丶
帰	刂彐冖巾
罟	四十口
矍	目目隹又
峋	山勹日
嶋	山鳥
髏	骨數女
嚳	臼乂乂牛口
皁	白十
齎	亠丷丨刀氏川貝
萆	艹鬼十
槔	木白大十
磴	石癶一口䒑
蟣	虫幺幺戈人
畛	田人彡
岈	山牙
犍	牛廴尹二
釤	金彡
臃	月亠乡隹
譖	言七儿七儿日
廛	广田土八土
愎	忄𠂉日夂
茚	艹氏一卩
軛	車厂卩
匴	匚⺮目艹
曩	日衣口口甘
暾	日亠口子攵
罱	四十冂半
岵	山十口
畬	人禾田
粢	冫欠米
庀	广匕
湎	氵㇕圍目
鐾	尸口辛金
総	糸八厶心
炱	厶口火
墻	土土人人圍口
摜	扌母貝
苜	艹目
硨	石車
錁	金田木
窆	穴丿之
聴	耳十四心
瑠	王氏丶刀田
搧	扌户习习
藿	艹雨隹
薱	艹业羊寸
葰	艹亻厶八夂
茭	艹亠八乂
菑	艹巛田
霎	雨立女
蛺	虫大人人
蜿	虫宀夗
昃	日厂人
簸	⺮其皮
佹	亻𠂊厂卩
儕	亻亠丷丨刀氏川
剣	人一口人刂
艋	舟子皿
齏	亠丷丨刀氏川非一
鶿	䒑幺幺鳥
炆	火文
惋	忄宀夗
湓	氵八刀皿
褆	衤日一止
蓁	艹春禾
萣	艹宀一止
柊	木夂冫
泅	氵圍人
紱	糸犬㇕
擯	扌宀一小貝
搡	扌又又又木
帯	廿冖巾
酹	酉爪寸
雩	雨一丂
靂	雨厂禾禾止
兕	圍凵儿
帙	巾牛人
簌	⺮木口欠
穂	禾一由心
僂	亻數女
鄱	釆田阝
獍	犭立日儿
廩	广亠圍口禾
瀠	氵火火冖糸
韝	韋口㐄甘冂土
顙	又又又木頁
綈	糸丷弓亻
堝	土咼
辻	之十
蔵	艹戊臣
晷	日夂卜口
筇	⺮工阝
賃	亻丿士貝
鐙	金癶一口䒑
脒	月米
炻	火石
泔	氵甘
専	一由寸
墀	土尸水牛
挈	丰刀手
玹	王亠幺
騅	馬隹
嘏	十口尸二コ又
蓽	艹日艹工
転	車二厶
弍	弋二
蟯	虫土土土兀
圏	圍半己
豊	曲一口䒑
衄	丿皿彐丨
儻	亻小冖口四土灬
狆	犭中
痤	疒人人土
塋	火火冖土
煢	火火冖乙十
惇	忄亠口子
溲	氵臼丨又
鷚	习习人彡鳥
丌	一川
掾	扌彑豕
萩	艹禾火
崤	山乂大月
仃	亻丁
倗	亻月月
鈁	金方
艏	舟䒑自
狷	犭口月
肷	月欠
鯖	魚丰月
麋	鹿米
逶	之禾女
辺	之刀
縲	糸田糸
絎	糸行
銎	工凡金
鞔	革𠂊口儿
櫨	木虎田皿
瓠	大一丂瓜
蚯	虫丘
圇	圍人一冂艹
圊	圍丰月
蹕	足日艹工
罨	四大申
簹	⺮小冖口田
簋	⺮艮皿
氘	气川
邉	之自穴口
徦	行尸二コ又
艄	舟小月
煺	火之艮
泚	氵止匕
湝	氵匕匕白
褳	衤之車
璠	王釆田
夼	大川
蠕	虫雨而
蹼	足业羊
暌	日癶一大
眇	目小丿
儐	亻宀一小貝
鈽	金大巾
釙	金卜
詆	言氏丶
馘	䒑自戈口一
襦	衤雨而
遢	之日习习
逡	之厶八夂
婼	女艹大口
縟	糸辰寸
鬲	一口冂丷丁
殫	一夕口口甲一
螫	土火攵虫
騕	馬西女
藶	艹厂禾禾止
酩	酉夕口
砘	石一屮
戢	口耳戈
噦	口止戊一小
躂	足之土羊
跩	足申丿
旰	日干
篳	⺮日艹工
鍑	金𠂉日夂
鎪	金臼丨又
脳	月⺍乂凵
鴝	勹口鳥
応	广心
愬	䒑屮月心
滎	火火冖水
濞	氵自田一川
窶	穴數女
穸	穴夕
弾	弓⺍甲一
薍	艹爪又冂厶又乚
蔟	艹方𠂉矢
蕖	艹氵匚コ木
硭	石艹亡
吲	口弓丨
氙	气山
璺	臼冂一口王丶
鷦	隹灬鳥
徂	行且
錆	金丰月
刎	勹彡刂
燔	火釆田
洸	氵小兀
瀵	氵米田廿八
宬	宀戊㇆
綪	糸丰月
玦	王㇕大
蔞	艹數女
繋	車殳糸
榿	木山一口䒑
硇	石鬼乂
跬	足土土
牸	牛宀子
簑	⺮衣日
仮	亻斤又
傛	亻穴人口
辵	彡止
舾	舟西
颺	風日一勹彡
膾	月人一四日
憮	忄𠂉廿灬
泐	氵阝力
褸	衤數女
衽	衤丿士
闘	門一口䒑寸
擘	尸口辛手
綞	糸千艹二
縑	糸䒑彐刂八
鵡	一弋止鳥
玢	王八刀
喥	口广廿又
笹	⺮廿乚
篔	⺮口貝
餞	食戈戈
錟	金火火
舯	舟中
隈	阝田一𧘇
戞	一白冖戈
薤	艹一夕非一
剽	西示刂
僰	木冂木冂人
枇	木匕匕
砝	石土厶
劌	止戊一小刂
蟈	虫圍戈口一
囹	圍人之
罾	四丷四日
笓	⺮匕匕
佧	亻上卜
俜	亻由丂
仡	亻𠂉乙
儋	亻𠂊厂八言
舳	舟由
胙	月𠂉卜
愜	忄匚大人人
沬	氵二木
潒	氵𠂊口豕
瀼	氵衣口口甘
鄆	冖車阝
叚	尸二コ又
隠	阝爪彐心
垓	土亠乡人
枸	木勹口
蝟	虫田月
秫	禾木丶
笶	⺮矢
餑	食十冖子
愆	行氵心
猊	犭臼儿
詛	言且
瘩	疒艹人一口
疥	疒人川
迢	之刀口
隰	阝日幺幺灬
畚	厶大田
甏	士口䒑彡瓦
堠	土亻コ矢
醅	酉立口
椛	木艹亻匕
輅	車夂口
梃	木廴丿士
霊	雨二业
曌	日月穴工
舎	人土口
涘	氵厶矢
哿	力口丁口
珙	王廿八
葚	艹其乚
蒝	艹厂白小
萑	艹隹
櫝	艹士四貝
蚺	虫冂土
螄	虫丿㠯一巾
蚍	虫匕匕
嶇	山匚口口口
幗	巾圍戈口一
筌	⺮人王
鵂	亻木鳥
鴒	人之鳥
謳	言匚口口口
痌	疒冂一口
愾	忄气米
捯	扌至刂
摭	扌广廿灬
葜	艹丰刀大
榦	十日十人木
藁	艹亠口冂口木
醢	酉大口皿
喞	口白匕卩
屼	山兀
烀	火丿丷寸
繴	尸口辛糸
紇	糸𠂉乙
絯	糸亠乡人
坼	土斤丶
柟	木冂土
巰	一巛工亠厶川
鬯	乂凵匕
鐠	金䒑业日
鯃	魚工㇕口
糅	米又㇕亻木
嫗	女匚口口口
鬨	鬥廿八
嶅	丰力攵山
騮	馬氏丶刀田
莠	艹禾㇆丿
茳	艹氵工
暁	日十艹兀
偅	亻千日二
錡	金大丁口
鏹	金弓口虫
亀	𠂊日申
鶼	䒑彐刂八鳥
烜	火二日
湁	氵扌人一口
袼	衤夂口
甓	尸口辛瓦
乸	也母
紾	糸人彡
螂	虫丶艮阝
暹	之日隹
帔	巾皮
佾	亻八月
肜	月彡
胳	月夂口
瘠	疒氵人月
翥	者习习
聃	耳冂土
髟	長彡
栢	木一白
酡	酉宀匕
櫧	木言者
杷	木巴
篠	⺮亻丨夂木
箛	⺮子瓜
鋏	金大人人
鐓	金亠口子攵
凪	几止
颶	風且八
糀	米艹亻匕
淰	氵人丶㇕心
滃	氵八厶习习
済	氵文川
湴	氵䒑业
鷥	糸糸鳥
琯	王宀㠯
卌	一刂刂
艨	舟艹冖一豕
誃	言夕夕
慄	忄西木
鵓	十冖子鳥
薷	艹雨而
萢	艹氵勹巳
楛	木艹十口
櫬	木立木見
柁	木宀匕
黠	四土灬士口
迕	之𠂉十
観	牛隹見
稲	禾爪丨日
俓	亻一巛工
鵯	鬼十鳥
偓	亻尸至
鄯	羊䒑口阝
悕	忄乂大巾
悩	忄⺍乂凵
澪	氵雨人之
滏	氵八乂王丷
寛	宀艹見
襝	衤人一口口人人
険	阝人一口人
醵	酉虎豕
碣	石日勹人乚
晡	日甫
矬	矢人人土
篼	⺮白氏コ儿
徉	行羊
舴	舟𠂉卜
鷄	爪幺大鳥
胩	月上卜
狒	犭弓川
訳	言尸丶
麂	鹿几
忉	忄刀
蓜	艹酉己
囔	口一中冖口口甘𧘇
躒	足白幺幺木
唦	口氵小丿
噉	口㇕耳攵
畎	田犬
乗	千艹木
毽	毛廴尹二
脿	月丰𧘇
忔	忄𠂉乙
熸	火七儿七儿日
湉	氵忄舌
緶	糸亻一日乂
孌	言糸糸女
纛	丰母且小丿糸
荘	艹丬士
豳	豕豕山
幄	巾尸至
徼	行白方攵
猖	犭日日
鰩	魚爪𠂉十凵
癍	疒王文王
悱	忄非
湞	氵卜貝
孱	尸子子子
謦	士尸殳言
柙	木甲
雫	雨一卜
嚧	口虎田皿
瞠	目小冖口土
覬	山一口䒑見
侏	亻𠂉木
戧	人户口戈
効	亠八乂力
焜	火日匕匕
屮	屮
坩	土甘
琤	王𠂊尹
菝	艹扌犬㇕
茯	艹亻犬
蒍	艹爲
蓿	艹宀亻一白
戡	其乚戈
蜻	虫丰月
圄	圍工㇕口
筘	⺮扌口
簦	⺮癶一口䒑
僨	亻十艹貝
鍰	金爪一大又
猾	犭骨
冲	冫中
戕	爿戈
痊	疒人王
渫	氵廿乚木
洶	氵勹乂凵
迹	之亦
疋	㇕止
隍	阝白王
鬣	長彡巛圍乂巛
耩	丰木甘冂土
駅	馬尸丶
抜	扌大又
揺	扌爪干凵
蓶	艹口隹
茽	艹亻中
蕹	艹亠乡隹
蓙	艹广人人土
薬	艹白氵木
槸	木土八土丸
醍	酉日一止
轆	車鹿
麮	木人人夂土厶
桷	木𠂊用
歴	厂木木止
尥	尤勹丶
噱	口虎豕
唿	口勹彡心
禸	冂厶
黝	四土灬幺力
缽	𠂉十凵木一
傕	亻冖隹
従	行䒑止
敓	八口儿攵
鋝	金爪寸
蠃	亡口月虫凡
庢	广至
瘞	疒大人人土
痋	疒虫
燿	火习习隹
漃	氵宀上小又
縌	糸之䒑屮
郷	乡艮阝
抔	扌不
椹	木其乚
柢	木氏丶
呴	口勹口
蹉	足羊工
銭	金戈
鰥	魚四水
愔	忄立日
溻	氵日习习
漯	氵田糸
窀	穴一屮
堔	土冖八木
騸	馬户习习
軹	車口八
貲	止匕貝
翾	四一口𧘇习习
鐃	金土土土兀
廋	广臼丨又
鷓	广廿灬鳥
痾	疒阝丁口
糢	米艹日大
惔	忄火火
襘	衤人一四日
陘	阝一巛工
紟	糸人丶㇕
璵	王臼一乚丨八
萋	艹一尹女
豨	豕乂大巾
崦	山大申
坌	八刀土
鯧	魚日日
恛	忄圍口
洣	氵米
邂	之𠂊用刀牛
繢	糸中一貝
廾	艹
蓍	艹者匕日
榀	木口口口
檁	木亠圍口禾
榍	木尸小月
磔	石夕㐄木
嗏	口艹人木
峇	山人一口
岌	山㇆人
笢	⺮巳七
皛	白白白
舨	舟斤又
亶	亠圍口日一
癯	疒目目隹
焼	火十艹兀
滈	氵亠口冂口
滝	氵立申
褟	衤日习习
嫿	女尹二田一
菥	艹木斤
菖	艹日日
栳	木者匕
杌	木兀
椥	木矢口
桴	木爪子
螓	虫春禾
跽	足己心
筅	⺮牛儿
逭	之宀㠯
廻	廴圍口
弖	弓一
紿	糸厶口
嚭	士口䒑口不口
赧	土火卩又
鋆	土勹冫金
贄	土半丸貝
鬘	長彡日四又
騶	馬勹屮勹屮
葺	艹口耳
莛	艹廴丿士
酔	酉九十
検	木人一口人
呺	口口丂
敤	田木卜又
幛	巾立日十
剴	山一口䒑刂
籜	⺮扌四土半
働	亻千日二力
舥	舟巴
腙	月宀示
斎	文川示
汩	氵圍一
禤	示四习习
劦	力力力
妺	女一木
媔	女㇕圍目
胬	女又冂人人
儿	儿
玷	王卜口
琲	王非
萠	艹月月
蔇	艹艮七儿
栖	木西
柝	木斤丶
砵	石木一
嚅	口雨而
箝	⺮扌甘
凭	亻丿士几
佝	亻勹口
徥	行日一止
疔	疒丁
堍	土𠂊口儿丶
埌	土丶艮
髑	骨四勹虫
穏	禾爪彐心
僤	亻口口甲一
仫	亻丿厶
傯	亻鬼夂心
颮	風勹巳
韵	立日勹冫
翫	习习白一兀
彅	弓䒑月刂刀
嬬	女雨而
馹	馬日
檎	木人亠乂凵冂厶
踊	足又用
魡	魚勹丶
懨	忄厂日月犬
澔	氵白牛口
渢	氵風
幇	土土寸巾
髭	長彡止匕
珎	王𠂊小
虆	艹田田田糸
槇	木匕目乚八
囲	圍二川
暀	日行丶王
儚	亻艹四冖夕
傖	亻人户口
偝	亻丬匕月
糴	人米习习隹
鐔	金西日十
肭	月冂人
狍	犭勹巳
匐	勹一口田
謌	言丁口丁口
懐	忄亠四衣
漖	氵者子攵
獣	⺍田一口犬
鼡	⺍几工
濆	氵十艹貝
戻	户大
陲	阝千艹二
牁	爿丁口
繲	糸𠂊用刀牛
坻	土氏丶
掟	扌宀一止
嚏	口十冖田㇕止
佻	亻儿氵
敉	米攵
汸	氵方
陬	阝耳又
驂	馬厶厶厶人彡
悊	扌斤心
薫	艹千日二灬
蕝	艹糸𠂊巴
厎	厂氏丶
覘	卜口見
呰	止匕口
嗞	口䒑幺幺
鸀	四勹虫鳥
甡	生生
盥	臼水皿
躱	身㇆丿木
仳	亻匕匕
欷	乂大巾欠
鍜	金尸二コ又
魼	魚土厶
斉	文川
慬	忄廿口丰
営	⺍冖口口
栄	⺍冖木
汔	氵𠂉乙
乀	丶
荽	艹爪女
桎	木至
蜞	虫其
蛸	虫小月
盱	目一寸
溷	氵圍豕
袈	力口衣
覡	工人人見
攖	扌貝貝女
蝲	虫木口刂
蝂	虫片斤又
囷	圍禾
趼	足一艹
嘽	口口口甲一
簭	⺮工人人八口
鐖	金幺幺戈人
脕	月𠂊口儿
夐	𠂊冂人目夂
弚	丷弓丨
澥	氵𠂊用刀牛
扃	户冂口
拏	女又手
耜	丰木㠯
茛	艹艮
叶	口十
喰	口食
眚	生目
徭	行爪𠂉十凵
胴	月冂一口
觚	𠂊用瓜
繯	糸四一口𧘇
壢	土厂禾禾止
蒎	艹氵斤氏
靉	雨二厶爪冖心夂
樋	木之又用
鵪	大申鳥
蝰	虫大土土
氅	小冂口攵毛
晩	日𠂊日儿
黥	四土灬亠口小
嵫	山䒑幺幺
贔	貝貝貝
倶	亻目一八
鰣	魚日土寸
訐	言干
旂	方𠂉斤
斿	方𠂉子
邶	丬匕阝
犖	火火冖牛
溦	氵山一几攵
窞	穴𠂊臼
紒	糸人川
堞	土廿乚木
聒	耳舌
蹂	足又㇕亻木
笂	⺮丸
箹	⺮糸勹丶
僬	亻隹灬
猙	犭爪尹
鰈	魚廿乚木
袱	衤亻犬
遴	之米夕㐄
纊	糸广廿由八
紼	糸弓川
壚	土虎田皿
愨	士冖一殳心
駙	馬亻寸
蘀	艹扌四土半
蓐	艹辰寸
蔀	艹立口阝
軽	車又土
嘂	口口凵口口
巋	山丿㠯止彐冖巾
嵂	山行尹二
徴	行山王攵
郤	八人口阝
鏝	金日四又
瘕	疒尸二コ又
滒	氵丁口丁口
叕	又又又又
璫	王小冖口田
莃	艹乂大巾
樻	木中一貝
嗾	口方𠂉矢
舄	臼勹灬
疸	疒日一
悝	忄田土
殂	一夕且
迋	之王
墼	車凵殳土
楀	木丿口冂厶
奭	大一白一白
臸	至至
蜩	虫周土口
鴞	口丂鳥
黼	业水冂甫
嵖	山木日一
睺	目亻コ矢
侀	亻一艹刂
鋱	金弋心
鉯	金厶人
塱	丶艮月土
頖	半頁
憍	忄丿大口冂口
悾	忄穴工
忸	忄彐丨
滆	氵一口冂丷丁
浭	氵一日乂
潵	氵廿月攵
洊	氵大丨子
浥	氵口巴
迡	之尸匕
妁	女勹丶
毐	士母大
捩	扌户犬
奓	大夕夕
哫	口足
鯓	魚身
渼	氵羊大
紘	糸大厶
豌	一口䒑宀夗
駘	馬厶口
頼	木口頁
蹚	足小冖口土
躊	足士㇕工一口寸
嚜	口四土灬土
毘	田匕匕
嶆	山一曲日
簬	⺮足夂口
犵	犭𠂉乙
鮱	魚者匕
讞	言虎一口冂丷丁犬
剤	文川刂
竑	立大厶
瀡	氵阝之大工月
顁	宀一止頁
衯	衤八刀
襞	尸口辛衣
姉	女亠巾
彖	彑豕
姙	女亻丿士
帑	女又巾
髹	長彡亻木
揶	扌耳阝
呬	口四
瞌	目土厶皿
鼯	臼巛工㇕口
猱	犭又㇕亻木
縻	广木木糸
怦	忄一丷十
忡	忄中
渋	氵止氵
洫	氵丿皿
濘	氵宀心皿丁
榖	士冖一木殳
甍	艹四冖瓦
蒗	艹氵丶艮
櫞	木糸彑豕
蝮	虫𠂉日夂
嗼	口艹日大
呪	口口儿
嶒	山丷四日
顗	山一口䒑頁
歓	牛隹欠
龠	人一口口口冂艹
痍	疒大弓
懣	氵廿巾人人心
渟	氵亠口冖丁
褦	衤厶月匕匕
娸	女其
嬢	女衣八甘
邗	干阝
堙	土西土
抨	扌一丷十
蝌	虫禾冫十
哘	口行
矓	目龍
臾	臼人
螣	月半虫
夌	土八夂
瑢	王穴人口
鞞	革鬼十
蕓	艹雨二厶
剞	大丁口刂
綔	大一丂丿糸
囮	圍亻匕
眄	目丁乚㇆
嶈	山爿夕寸
黐	禾人水亠乂凵冂厶
懞	忄艹冖一豕
湡	氵日冂厶
淆	氵乂大月
沆	氵亠几
袙	衤白
姤	女斤一口
鬈	長彡半卩
酗	酉乂凵
篝	⺮甘冂土
穠	禾曲辰
伉	亻亠几
徜	行小冂口
貊	豸一白
悃	忄圍木
継	糸米乚
扞	扌干
蕻	艹長廿八
蒶	艹糸八刀
唖	口亞
賅	貝亠乡人
睽	目癶一大
箅	⺮田一川
傜	亻爪𠂉十凵
鏚	金戊上小
臌	月士口䒑十又
犴	犭干
匍	勹甫
瘌	疒木口刂
曽	丷田日
濋	氵木木㇕止
潕	氵𠂉廿灬
戣	癶一大戈
姮	女二日
塄	土四方
桄	木小兀
吁	口一寸
佴	亻耳
仉	亻几
湲	氵爪一大又
祓	示犬㇕
紲	糸廿乚
垜	土㇆丿木
齧	丰刀齒
栫	木大丨子
枘	木冂人
権	木牛隹
檞	木𠂊用刀牛
刳	大一丂刂
犒	牛亠口冂口
剰	千艹木刂
秕	禾匕匕
佌	亻止匕
鯪	魚土八夂
癘	疒艹日冂厶
粄	米斤又
炘	火斤
悢	忄丶艮
湅	氵木四
礽	示㇆丿
皯	皮干
薠	艹火頁
芓	艹子
喁	口日冂厶
稞	禾田木
皞	白白大十
鯗	羊魚
悒	忄口巴
忑	一卜心
縶	土半丸糸
瓘	王艹口口隹
聡	耳八厶心
鞚	革穴工
榎	木一自夂
槻	木夫見
鄲	口口甲一阝
黟	四土灬夕夕
鎹	金之䒑大
濇	氵土人人圍口
労	⺍冖力
汭	氵冂人
扆	户衣
隩	阝自米大
繐	糸車心
娩	女𠂊口儿
搠	扌䒑屮月
枵	木口丂
螈	虫厂白小
睥	目鬼十
臬	自木
傺	亻夗示
邠	八刀阝
鮞	魚而
鰷	魚亻丨夂木
鯇	魚宀一兀
沚	氵止
澠	氵黽
瑨	王亞日
耬	丰木數女
挻	扌廴丿止
靺	革一木
葃	艹日𠂉卜
屺	山己
迮	之𠂉卜
脡	月廴丿士
朓	月儿氵
痩	疒申又
巣	⺍田木
挲	氵小丿手
祆	示一大
芞	艹气
茌	艹亻士
栝	木舌
螃	虫亠丷冖方
昪	日厶艹
幘	巾丰貝
儇	亻四一口𧘇
獷	犭广廿由八
嫄	女厂白小
殧	一夕亠口小尤
丼	二川丶
墁	土日四又
捜	扌申又
鞨	革日勹人乚
欐	木一冂丶一冂丶鹿
磡	石其乚力
覧	臣⺮見
歔	虎业欠
艶	曲一口䒑𠂊巴
髎	骨习习人彡
黌	臼乂乂廿由八
躰	身木一
鱧	魚曲一口䒑
麈	鹿丶王
淏	氵日一大
禊	示丰刀大
烝	㇕水一灬
纋	糸一白冖心夂
繰	糸口口口木
趔	走一夕刂
玡	王牙
掊	扌立口
蟋	虫釆心
迚	之中
暐	日韋口㐄
毳	毛毛毛
儰	亻艹爲
錬	金木日
鱖	魚厂䒑屮欠
訇	勹言
汚	氵丂一
陴	阝鬼十
紑	糸不
犛	二木攵厂牛
埴	土十且
搐	扌亠幺田
藸	艹豕者
蒛	艹𠂉十凵㇕大
蕅	艹氵日冂厶
軔	車刀丶
靦	㇕圍目見
蛯	虫者匕
喨	口亠口冖几
黻	业水冂犬㇕
鍚	金日一勹彡
凖	冫隹十
廨	广𠂊用刀牛
瘳	疒习习人彡
鶺	氵人月鳥
滻	氵立丿生
窓	穴厶心
屨	尸行數女
騭	阝止小馬
婠	女宀㠯
孥	女又子
埤	土鬼十
琊	王牙阝
晢	扌斤日
呣	口母
昜	日一勹彡
籀	⺮扌氏丶刀田
媵	月半女
癶	癶
覿	士四貝見
騒	馬又虫
揄	扌人一月刂
拶	扌巛夕
萏	艹𠂊臼
覇	西革月
厓	厂土土
躇	足艹者
簀	⺮丰貝
偭	亻㇕圍目
儡	亻田田田
侘	亻宀丿七
勍	亠口小力
纀	糸亻业羊
圬	土一丂
垳	土行
搛	扌䒑彐刂八
楯	木斤十目
椈	木勹米
尨	尤彡
銚	金儿氵
痦	疒工㇕口
懮	忄一白冖心夂
氶	㇕水
塩	土𠂉口皿
蒨	艹亻丰月
樨	木尸水牛
崕	山厂土土
巉	山𠂊口匕匕𠂊口儿丶
犠	牛羊手戈
笅	⺮乂乂
弇	人一口艹
貅	豸亻木
舭	舟匕匕
廆	广鬼
怍	忄𠂉卜
愮	忄爪𠂉十凵
悛	忄厶八夂
滀	氵亠幺田
寘	宀十且八
夛	彐夕
彑	彑
亏	一丂
垎	土夂口
蒴	艹䒑屮月
柃	木人之
鉒	金丶王
魨	魚一屮
鯡	魚非
邡	方阝
沋	氵尤
氿	氵九
絪	糸圍大
紝	糸丿士
纘	糸牛儿牛儿貝
墠	土口口甲一
塲	土𠂉日一勹彡
駆	馬匚乂
撟	扌丿大口冂口
蔌	艹木口欠
瞢	艹四冖目
雱	雨方
砕	石九十
啁	口周土口
岠	山匚コ
簨	⺮巳巳廿八
俉	亻工㇕口
翛	亻丨夂习习
傝	亻日习习
垕	斤一口土
艟	舟立田土
誋	言己心
冴	冫牙
怩	忄尸匕
滉	氵日小兀
沴	氵人彡
浄	氵𠂊尹
澉	氵㇕耳攵
衧	衤一寸
阼	阝𠂉卜
牂	爿羊
姞	女士口
垧	土自口
逹	之土半
栭	木而
砒	石匕匕
狃	犭彐丨
澌	氵其斤
綮	户攵糸
趄	走且
絜	丰刀糸
掭	扌一大忄
戁	廿口夫隹心
茺	艹亠厶儿
螻	虫數女
崋	山一艹工
覦	人一月刂見
庣	广儿氵
烺	火丶艮
熻	火人一口习习
潸	氵木木月
沕	氵勹彡
褑	衤爪一大又
繖	糸廿月攵
孋	女一冂丶一冂丶鹿
妢	女八刀
檉	木耳口王
霪	雨氵爪丿士
尪	尤王
崟	山金
呑	丿大口
玀	犭四糸隹
瘥	疒羊工
怫	忄弓川
褙	衤丬匕月
隣	阝米夕㐄
郪	一尹女阝
耋	者匕至
珧	王儿氵
遘	之甘冂土
蕺	艹口耳戈
椀	木宀夗
剄	一巛工刂
慝	匚艹大口心
嗛	口䒑彐刂八
牾	牛工㇕口
侉	亻大一丂
倓	亻火火
脰	月一口䒑
賸	月半貝
鰰	魚示申
憡	忄⺮木冂
烔	火冂一口
燠	火自米大
濊	氵止戊一小
遅	之尸羊
闀	門廿八巳
婗	女臼儿
紕	糸匕匕
殪	一夕士冖一口䒑
掤	扌月月
葸	艹田心
貰	廿乚貝
蓊	艹八厶习习
柈	木半
楗	木廴尹二
划	戈刂
匜	匚也
躔	足广田土八土
伾	亻不一
瑆	王日生
皵	廿日皮
茇	艹犬㇕
蕆	艹戊貝
棬	木半卩
簕	⺮革力
傒	亻爪幺大
獼	犭弓一八巾乂乂乂乂
卆	九十
袤	衣又㇕亻
悗	忄𠂊口儿
洑	氵亻犬
瀷	氵习习田廿八
祌	示中
褘	衤韋口㐄
韡	韋口㐄艹一艹工
縴	糸亠幺冖牛
瑝	王白王
葎	艹行尹二
椚	木門
礴	石艹氵甫寸
賻	貝甫寸
鯠	魚木人人
鄜	鹿阝
忕	忄大
屣	尸行止止
翬	习习冖車
圷	土一卜
酤	酉十口
柷	木口儿
躅	足四勹虫
昺	日一冂人
罍	田田田𠂉十凵
傋	亻甘冂土
俙	亻乂大巾
脙	月一水丶
肄	匕矢尹二
麿	广木木口口
癔	疒立日心
蛍	⺍冖虫
湳	氵十冂半
濈	氵口耳戈
祅	示丿大
丮	乙工
縁	糸彐豕
璿	王卜冖一八人目
睚	目厂土土
癿	白乚
鱒	魚丷酉寸
瘙	疒又丶虫
忪	忄八厶
阯	阝止
娠	女辰
覯	甘冂土見
蕢	艹中一貝
棼	木木八刀
欑	木牛儿牛儿貝
蜴	虫日勹彡
躕	足广士口䒑寸
甁	丿干丿干瓦
簰	⺮片鬼十
侳	亻人人土
儴	亻衣口口甘
鄶	人一四日阝
鏐	金习习人彡
鰾	魚西示
迯	之夕卜
亰	亠日小
裒	衣臼
庤	广土寸
癃	疒阝夂一生
浘	氵尸毛
扂	户卜口
祫	示人一口
閺	門日文
臠	言糸糸冂人人
挿	扌千日
棌	木爪木
歭	止土寸
蝙	虫户冂艹
戥	日生戈
忮	忄十又
惈	忄田木
襻	衤乂乂木木大手
褫	衤斤虎
禚	示羊灬
掲	扌日勹匕
攛	扌穴臼巛
扱	扌㇆人
鞎	革艮
唴	口羊儿
曚	日艹冖一豕
昳	日牛人
岼	山一丷十
礐	臼乂乂石
伋	亻㇆人
鮀	魚宀匕
誸	言弓亠幺
庁	广丁
慲	忄廿巾人人
慥	忄之牛口
祧	示儿氵
褕	衤人一月刂
堥	又㇕亻攵土
夃	㇆丿又
妧	女一兀
媺	女山一几攵
毿	厶厶厶人彡毛
拫	扌艮
搦	扌弓冫弓冫
砢	石丁口
籐	⺮月半水
穜	禾立田土
倻	亻耳阝
癈	疒癶弓殳
漭	氵艹犬艹
襤	衤臣⺮皿
憙	士口䒑口心
趫	走丿大口冂口
瑱	王十且八
耱	丰木广木木石
攮	扌一中冖口口甘𧘇
釃	酉一冂丶一冂丶鹿
嶌	山鳥
偛	亻千臼
犽	犭牙
羑	羊𠂊丶
怏	忄冂大
灄	氵耳耳耳
洿	氵大一丂
渉	氵止小丿
