的	白勹丶
莹	艹冖王丶
荣	艹冖木
荤	艹冖車
萤	艹冖虫
营	艹冖吕
荥	艹冖水
蓥	艹冖金
荧	艹冖火
劳	艹冖力
萦	艹冖糸
茎	艹㇕丶工
萧	艹肃
卖	十㇕头
艺	艹乙
荪	艹子小
苏	艹力八
荫	艹阝月
萨	艹阝立丿
蕴	艹糸日皿
药	艹糸勹丶
飘	西示风
杇	木亏
枨	木長
樯	木土丷圍口
栉	木艹卩
梦	木木夕
颥	雨而页
桮	木不口
栊	木龍
雳	雨厂力
栋	木七小
栈	木戋
枢	木匚乂
梿	木⻌車
梱	木圍木
档	木小彐
贾	西贝
枧	木見
枣	木冂⺀
桥	木乔
酰	酉先
霉	雨每
检	木佥
枪	木人卩
枫	木风
橹	木魚日
赖	束𠂊贝
榇	木立木
霁	雨齊
术	术
酿	酉丶艮
桩	木广土
榈	木门吕
楼	木婁
槟	木宀兵
树	木又寸
棂	木彐火
椭	木阝𠂇月
杨	木𠃓
厅	厂丁
厉	厂万
压	厂土丶
硖	石夹
砖	石专
夺	大寸
硕	石页
厌	厂犬
砗	石車
奁	大匚乂
𬒔	石止月
还	⻌不
碍	石㝵
厕	厂贝刂
砚	石見
垄	龍土
砻	龍石
詟	龍言
赝	厂亻隹贝
矶	石几
砜	石风
飙	三（犬）风
袭	龍衣
态	大丶心
矿	石广
牵	大冖牛
码	石馬
历	厂力
础	石出
轩	車干
辆	車两
辕	車土口𧘇
贰	弋二贝
转	車专
辄	車耳乚
连	⻌車
轰	車又又
轧	車乚
辅	車甫
颐	臣页
尧	尧
翘	尧习习
轾	車至
卧	臣卜
轳	車卜尸
辑	車口耳
匮	匚中一贝
轵	車口八
轴	車由
东	七小
辊	車日匕匕
辋	車𦉰亡
盏	戋皿
轿	車乔
轷	車乎
输	車俞
辁	車人王
殴	匚乂殳
轮	車人匕
堑	車斤土
錾	車斤金
鸦	牙鳥
较	車亠八乂
辙	車𠫓月攵
辘	車鹿
辚	車米舛
辖	車宀丰口
轻	車㇕丶工
辗	車展
轺	車召
轫	車刀丶
顿	屯页
辎	車巛田
蛱	虫夹
龉	齒五口
螨	虫艹两
螮	虫帶
蛲	虫尧
龇	齒止匕
战	卜口戈
蝇	虫黾
蜗	虫呙
卤	卜圍乂
蛳	虫刂一巾
频	止𣥂页
虚	虚
蛊	虫皿
贞	卜贝
蚬	虫見
龄	齒令
赀	止匕贝
蜕	虫丷口儿
蝉	虫单
虑	虎心
蛏	虫又土
颅	卜尸页
龌	齒尸至
卢	卜尸
蚂	虫馬
虏	虎力
吴	吴
哑	口亚
贵	中一贝
围	圍韦
踌	足丰寸
啧	口龶贝
唛	口龶夂
蹑	足耳又又
𠳐	口丰阝
团	圍才
蹒	足艹两
喷	口十艹贝
躏	足艹门隹
呓	口艹乙
嗹	口⻌車
咙	口龍
哒	口⻌大
𠮟	口七
跷	足尧
践	足戋
呕	口匚乂
嘘	口虚
啮	口齒
虽	口虫
颚	口口亏页
圆	圍口贝
骂	口口馬
黾	黾
呗	口贝
啰	口罒夕
郧	口贝阝
跃	足夭
躜	足先先贝
响	口向口
哗	口华
囵	圍人匕
呛	口人卩
嗳	口爪冖𠂇又
叽	口几
鹃	口月鳥
噜	口魚日
唤	口奂
图	圍冬
鸣	口鳥
跻	足齊
踯	足䒑大阝
喽	口婁
咛	口宀丁
蹿	足穴中中
吣	口心
嘱	口尸禹
啸	口肃
哟	口糸勹丶
题	是页
师	刂一巾
韪	是韦
𬀩	日韦
畴	田丰寸
颗	果页
晒	日西
昽	日龍
辉	光冖車
辈	非車
晓	日尧
鸭	甲鳥
显	日业
帅	刂巾
𬀪	日見
临	刂𠂉丶口丨
监	刂𠂉丶皿
览	刂𠂉丶見
鉴	刂𠂉丶金
晔	日华
尘	小土
暧	日爪冖𠂇又
鶗	是鳥
旷	日广
邺	业阝
凿	业半凵
尝	小冖二厶
晕	日冖車
赏	【尚】贝
归	刂彐
贤	刂又贝
肾	刂又月
竖	刂又立
紧	刂又糸
畅	申𠃓
赋	贝武
赇	贝求
屿	山与
峡	山夹
罢	罒土厶
帱	巾丰寸
帐	巾長
账	贝長
帻	巾龶贝
财	贝才
瞒	目艹两
巅	山真页
嵘	山艹冖木
赎	贝十㇕头
赙	贝甫寸
颛	山而页
眬	目龍
贿	贝𠂇月
鸯	冂大鳥
贼	贝戈𠂇
岽	山七小
岖	山匚乂
崭	山車斤
贴	贝卜口
帧	巾卜贝
帜	巾口八
贶	贝口儿
刚	冂乂刂
赐	贝日勿
幞	巾菐
岿	山刂彐
𪾢	目見
婴	贝贝女
峤	山乔
贝	贝
赌	贝者
则	贝刂
赂	贝夂口
岚	山风
岁	山夕
睁	目争
购	贝勹厶
罚	罒言刂
赃	贝广土
赠	贝曾
赕	贝火火
赚	贝兼
髅	骨婁
贮	贝宀一
髋	骨宀艹見
髌	骨宀兵
峄	山又キ
瞩	目尸禹
赆	贝尽
剀	山己刂
觊	山己見
凯	山己几
岂	山己
悬	且厶心
丢	丿土厶
筹	⺮丰寸
箨	⺮扌又キ
穑	禾土丷圍口
迁	⻌千
犊	牛十㇕头
笼	⺮龍
乔	乔
箧	⺮匚夹
笺	⺮戋
毡	毛卜口
乱	舌乚
鹄	牛口鳥
篮	⺮刂𠂉丶皿
笕	⺮見
笔	⺮毛
签	⺮佥
秃	禾几
頽	禾几頁
颓	禾几页
称	禾尔
赞	先先贝
选	⻌先
稳	禾𠂊彐心
鹅	我鳥
辞	舌辛
简	⺮门日
篓	⺮婁
氢	气㇕丶工
箫	⺮肃
笃	⺮馬
笾	⺮⻌力
俩	亻两
粤	向米亏
侠	亻夹
伟	亻韦
伥	亻長
债	亻龶贝
偾	亻十艹贝
牍	片十㇕头
鸺	亻木鳥
侥	亻尧
贷	亻弋贝
舆	臼車𠔀
躯	身匚乂
侦	亻卜贝
俣	亻吴
侣	亻吕
侧	亻贝刂
伣	亻見
皑	白山己
侨	亻乔
赁	亻壬贝
伤	亻𠂉力
俭	亻佥
伦	亻人匕
华	华
倾	亻匕页
货	亻匕贝
储	亻言者
侪	亻齊
奥	向米大
鹪	隹灬鳥
偻	亻婁
伫	亻宀一
傧	亻宀兵
侬	亻冖𧘇
傩	亻又隹
亿	亻乙
龛	亼口龍
剑	佥刂
敛	佥攵
刽	人二厶刂
饵	食耳
仓	人卩
馕	食一中冖口口甘𧘇
馍	食莫
馓	食散
饽	食十冖子
弑	乂木弋工
刹	乂木刂
饶	食尧
饯	食戋
彻	彳七刀
饨	食屯
衔	行钅
馈	食中一贝
馄	食日匕匕
饪	食壬
饫	食夭
饿	食我
饰	食𠂉巾
饬	食𠂉力
饷	食向口
馊	食叟
丛	从一
耸	从耳
怂	从心
爷	八乂卩
饭	食反
馁	食爪女
饥	食几
馋	食免⺀
馅	食𠂊臼
饮	食欠
仑	人匕
馏	食卯田
饱	食包
颔	今口页
贪	今贝
伞	人丷十
饼	食并
馐	食羊丑
邻	令阝
馆	食宀㠯
蚀	食虫
饲	食司
颁	八刀页
戗	人卩戈
创	人卩刂
贫	八刀贝
饧	食𠃓
颂	公页
饴	食厶口
钘	钅开
钉	钅丁
铐	钅考
𫓯	钅圭
铼	钅来
锗	钅者
铑	钅老
铗	钅夹
钍	钅土
铸	钅丰寸
铒	钅耳
𬬮	钅長
锖	钅青
钰	钅王丶
镊	钅耳又又
钳	钅甘
𫓹	钅其
针	钅十
锘	钅艹𠂇口
钴	钅十口
错	钅昔
质	质
镬	钅艹隹又
𫟹	钅共
钵	钅木一
铺	钅甫
𬭊	钅木土
镭	钅雨田
𬬸	钅术
锛	钅奔
钚	钅不
铕	钅𠂇月
钛	钅大丶
镣	钅一火日小
𫟼	钅⻌大
钹	钅犮
铚	钅至
铙	钅尧
钷	钅匚口
𬬩	钅弋
铖	钅戊㇆
铽	钅弋心
链	钅⻌車
钜	钅巨
铘	钅牙阝
钺	钅戉
钋	钅卜
舻	舟卜尸
锃	钅呈
铟	钅圍大
锢	钅圍十口
钟	钅中
铝	钅吕
锅	钅呙
𫓶	钅口月
钽	钅日一
锂	钅里
钊	钅刂
锞	钅果
钿	钅田
锁	钅小贝
钞	钅小丿
销	钅小月
锡	钅日勿
镤	钅菐
镗	钅【尚】土
铛	钅小彐
铜	钅同
盘	舟皿
钠	钅内
钡	钅贝
舰	舟見
钼	钅目
锄	钅且力
钎	钅千
锇	钅我
锆	钅牛口
锺	钅重
锸	钅千臼
铣	钅先
锹	钅禾火
锈	钅禾乃
锻	钅厂三殳
锽	钅白王
钏	钅川
镍	钅自木
锥	钅隹
铂	钅白
锦	钅白巾
镌	钅隹乃
铨	钅人王
𬬱	钅斤
铩	钅乂木
锉	钅坐
钤	钅今
铃	钅令
舱	舟人卩
锾	钅爪一𠂇又
钐	钅彡
锨	钅斤欠
钣	钅反
钒	钅凡
铅	钅㕣
钥	钅月
锋	钅夂丰
铭	钅夕口
镥	钅魚日
铆	钅卯
钦	钅欠
钓	钅勹丶
钧	钅匀
铮	钅争
钩	钅勹厶
锌	钅辛
锫	钅立口
镜	钅立日儿
铈	钅市
铲	钅立丿
铱	钅衣
镑	钅旁
锒	钅丶艮
钫	钅方
锎	钅𫔭
钭	钅斗
镀	钅广廿又
镧	钅门柬
锏	钅门日
钔	钅门
锵	钅爿夕寸
镰	钅广兼
镁	钅羊大
鋭	金丷口儿
锐	钅丷口儿
镨	钅並日
钬	钅火
锬	钅火火
锑	钅弟
镂	钅婁
铫	钅兆
铴	钅氵𠃓
锭	钅宀𤴓
爱	爪冖𠂇又
镩	钅穴中中
铋	钅必
镔	钅宀兵
释	釆又キ
锯	钅尸十口
铍	钅皮
镅	钅尸目
银	钅艮
铌	钅尸匕
钗	钅又丶
𬬿	钅召
锰	钅子皿
镄	钅弗贝
钌	钅了
键	钅廴聿
铷	钅女口
锱	钅巛田
钕	钅女
钆	钅乚
𬭁	钅母
橥	犭者木
䏡	月示
肤	月夫
狭	犭夹
𦙶	月十口
胧	月龍
胨	月七小
胪	月卜尸
脶	月呙
腽	月日皿
狈	犭贝
猡	犭罒夕
犸	犭馬
脸	月佥
飓	风具
飕	风叟
飑	风包
鹏	月月鳥
狰	犭争
鸠	九鳥
狱	犭言犬
脐	月齊
脑	月亠乂凵
脏	月广土
犷	犭广
䲢	月半魚
鰧	月半魚
腾	月半馬
狞	犭宀丁
膑	月宀兵
脓	月冖𧘇
胫	月㇕丶工
胁	月力八
猕	犭弓尔
鲠	魚一日乂
鲡	魚一冂丶冂丶
鲆	魚平
鲑	魚圭
鲒	魚士口
鲮	魚夌
鳍	魚老日
䲠	魚𡗗日
鰆	魚𡗗日
鲭	魚青
鲰	魚耳又
鲯	魚其
鲼	魚十艹贝
鲽	魚世木
鹱	鳥艹隹又
鸨	匕十鳥
鳓	魚革力
鯆	魚甫
鳕	魚雨彐
鲕	魚而
顷	匕页
鲔	魚𠂇月
鱿	魚尤
鳜	魚厂屰欠
鲅	魚犮
鲢	魚⻌車
处	夂卜
鯱	魚虎
鲇	魚卜口
鲈	魚卜尸
鲴	魚圍十口
鲤	魚里
鲱	魚非
鳂	魚畏
鲳	魚日日
鳗	魚曼
尔	尔
鲲	魚日匕匕
鲁	魚日
迩	⻌尔
鳃	魚田心
鲣	魚刂又土
鳎	魚日习习
龟	龟
鲷	魚用口
鲖	魚同
奂	奂
鳏	魚眔
岛	鳥山
负	𠂊贝
觯	𠂊用单
稣	魚禾
颖	匕禾页
鳅	魚禾火
鲧	魚丿糸
鱮	魚與
鳇	魚白王
鲋	魚亻寸
鲌	魚白
鲵	魚臼儿
燄	𠂊臼火火
鷈	鳥虒
鳐	魚爪缶
凫	鳥几
毕	匕匕十
鲦	魚夂木
𬶋	魚勹口
鲍	魚包
贸	卯贝
鲚	魚齊
鲂	魚方
鲜	魚羊
鳟	魚丷酉寸
鳞	魚米舛
鳝	魚羊䒑口
鲩	魚宀一兀
鳊	魚戶冊
鸵	鳥宀匕
刍	𠂊彐
鲟	魚彐寸
鴃	鳥夬
鲏	魚皮
鲪	魚尹口
雏	𠂊彐隹
皱	𠂊彐皮
邹	𠂊彐阝
鲫	魚艮卩
鱽	魚刀
务	夂力
鸳	夕卩鳥
匀	匀
鱾	魚己
乌	烏
枭	鳥木
鲐	魚厶口
𬣙	言于
订	言丁
诃	言可
评	言平
诖	言圭
诗	言土寸
讧	言工
诘	言士口
诸	言者
诬	言巫
諸	言者丶
语	言五口
讳	言韦
诔	言耒
请	言青
诹	言耳又
亵	衣扌丸
讨	言寸
计	言十
谋	言甘木
谍	言世木
诺	言艹𠂇口
诂	言十口
谳	言十冂半犬
谎	言艹亡川
读	言十㇕头
谌	言甚
𬤇	言西土
谭	言西日十
谏	言柬
斋	文而
诼	言豕
诙	言𠂇火
试	言弋工
诓	言匚王
诫	言戈廾
讶	言牙
𬣡	言戋
讴	言匚乂
谮	言旡旡日
诚	言戊㇆
讵	言巨
讣	言卜
谑	言虎匚一
謼	言虎乎
误	言吴
颤	亠圍口日一页
识	言口八
赢	亡口月贝凡
诽	言非
刘	文刂
栾	亦木
课	言果
亩	亠田
蛮	亦虫
谩	言曼
谡	言田八夂
銮	亦金
诮	言小月
谓	言田月
弯	亦弓
诅	言且
诇	言冋
𫍣	言同
讪	言山
讷	言内
挛	亦手
许	言午
话	言舌
诰	言牛口
诛	言朱
颜	立丿彡页
诱	言禾乃
诲	言每
训	言川
谁	言隹
剂	齊刂
谯	言隹灬
謏	言叟
谕	言俞
诠	言人王
认	言人
谶	言韱
诊	言人彡
论	言人匕
义	丶乂
诟	言后
䜣	言斤
谣	言爪缶
诳	言犭王
讥	言几
颃	亠几页
讽	言风
诡	言𠂊厂卩
谗	言免⺀
询	言勹日
诣	言匕日
谄	言𠂊臼
谐	言匕匕白
诋	言氐
诌	言𠂊彐
鴗	立鳥
鸾	亦鳥
谅	言亠口小
谙	言立日
谚	言立丿彡
议	言丶乂
辩	辛言辛
谛	言帝
谤	言旁
访	言方
斓	文门柬
详	言羊
产	立丿
谥	言益
谫	言䒑月刂刀
谈	言火火
谜	言⻌米
谦	言兼
𬣞	言宀一
諠	言宀二日
诨	言冖車
谴	言⻌中一㠯
谊	言宀且
诧	言宀丿七
译	言又キ
诀	言夬
诐	言皮
诵	言龴用
𬣳	言艮
词	言司
讯	言乙十
诏	言召
诞	言廴丿止
讱	言刀丶
记	言己
诒	言厶口
娈	亦女
颏	亥页
辫	辛糸辛
庑	广无
疠	疒万
闺	门圭
瘗	疒夹土
闫	门三
冯	冫馬
痨	疒艹冖力
癞	疒束𠂊贝
阑	门柬
鹇	门木鳥
头	头
庆	广大
库	广車
阉	门大电
庞	广龍
状	爿犬
邝	广阝
阈	门戈口一
冻	冫七小
壮	爿士
阃	门圍木
闸	门甲
阊	门日日
闩	门一
闰	门王
痈	疒用
闲	门木
闽	门虫
訚	门言
闯	门馬
阀	门亻戈
鹰	疒亻隹鳥
瘪	疒自人匕
阋	门臼儿
闪	门人
疮	疒人卩
阌	门爪冖又
疯	疒风
桨	爿夕木
奖	爿夕大
浆	爿夕水
资	次贝
阎	门𠂊臼
癣	疒魚羊
净	冫争
闹	门市
闶	门亠几
阂	门亥
痫	疒门木
阅	门丷口儿
阐	门单
瘘	疒婁
阔	门氵舌
闼	门⻌大
庐	广戶
闷	门心
阕	门癶天
阚	门敢
瘫	疒又隹
疡	疒𠃓
瘾	疒阝𠂊彐心
疖	疒卩
妆	爿女
兰	䒑二
鲞	半魚
誊	半言
怅	忄長
鲝	羊魚
慑	忄耳又又
愤	忄十艹贝
懒	忄束𠂊贝
娄	婁
恹	忄厂犬
烦	火页
郑	䒑大阝
烧	火尧
怄	忄匚乂
惭	忄車斤
兑	丷口儿
兽	丷田一口
悭	忄刂又土
灿	火山
惧	忄具
恺	忄山己
养	羊氘
烨	火华
烃	火㇕丶工
烁	火乐
焕	火奂
恼	忄亠乂凵
悯	忄门文
焖	火门心
悦	忄丷口儿
惮	忄单
恽	忄冖車
烬	火尽
忆	忄乙
炀	火𠃓
鹈	弟鳥
递	⻌弟
惨	忄厶大彡
惯	忄毌贝
兹	䒑幺幺
举	兴キ
兴	兴
誉	兴言
𬇕	氵万
洼	氵圭
鸿	氵工鳥
浃	氵夹
𣲗	氵韦
涛	氵丰寸
沣	氵丰
渍	氵龶贝
滟	氵丰𠂊巴
滠	氵耳又又
满	氵艹两
滞	氵艹丨冖巾
潇	氵艹肃
泷	氵龍
沥	氵厂力
浇	氵尧
浅	氵戋
沤	氵匚乂
渐	氵車斤
㳚	氵戍
汇	氵匚
涟	氵⻌車
浈	氵卜贝
浊	氵虫
泸	氵卜尸
涠	氵圍韦
渑	氵黾
涡	氵呙
湿	氵日业
温	氵日皿
溅	氵贝戋
𬇙	氵贝
滗	氵⺮毛
渊	氵川米
潋	氵佥攵
沦	氵人匕
潴	氵犭者
鼗	兆士口䒑支
涤	氵夂木
涣	氵奂
渔	氵魚
滦	氵亦木
浐	氵立丿
润	氵门王
澜	氵门柬
瀇	氵广黃
涧	氵门日
沩	氵爲
黉	⺍冖黄
浑	氵冖車
觉	⺍冖見
沪	氵戶
滨	氵宀兵
浓	氵冖𧘇
泽	氵又キ
浔	氵彐寸
滩	氵又隹
涨	氵弓長
汤	氵𠃓
涩	氵刀丶止
烫	氵𠃓火
渗	氵厶大彡
潍	氵糸隹
逦	⻌一冂丶冂丶
写	冖与
窍	穴工丂
窥	穴夫見
违	⻌韦
祷	示丰寸
宝	宀王丶
赛	【寒】贝
骞	【寒】馬
宠	宀龍
窃	穴七刀
祯	示卜贝
遗	⻌中一贝
祸	示呙
褴	衤刂𠂉丶皿
裆	衤小彐
视	示見
袄	衤夭
鹤	冖隹鳥
裣	衤佥
穷	穴力
遥	⻌爪缶
宾	宀兵
额	宀夂口页
农	冖𧘇
祃	示馬
礼	示乚
裤	衤广車
禅	示单
迳	⻌㇕丶工
迟	⻌尺
逊	⻌子小
边	⻌力
辽	⻌了
骊	馬一冂丶冂丶
颈	㇕丶工页
巯	㇕丶工𠫓川
劲	㇕丶工力
𬴃	馬丰石
骤	馬耳又乑
怼	又寸心
骐	馬其
剧	尸十口刂
骑	馬大可
驮	馬大
戏	又戈
驱	馬匚乂
骃	馬圍大
驶	馬口乂
𬴂	馬非
骒	馬果
剥	彐水刂
骡	馬田糸
驵	馬且
𬳶	馬冋
驷	馬四
骄	馬乔
属	尸禹
驯	馬川
骓	馬隹
肃	肃
骅	馬华
骢	馬囱心
驳	馬乂乂
屦	尸彳婁
驹	馬勹口
骆	馬夂口
欢	又欠
骝	馬卯田
鸡	又鳥
驻	馬主
骍	馬辛
骧	馬衣口口甘
昼	尺日一
𫘜	馬文
尽	尽
骇	馬亥
骥	馬北異
骈	馬并
屡	尸婁
驴	馬戶
驼	馬宀匕
骟	馬戶习习
恳	艮心
驿	馬又キ
预	予页
艰	又艮
驭	馬又
骉	三（馬）
骣	馬尸三（子）
驰	馬也
劝	又力
骖	馬厶大彡
骀	馬厶口
骏	馬厶八夂
卫	卩一
际	阝示
陕	阝夹
陆	阝キ凵
陇	阝龍
陏	阝𠂇月
阵	阝車
陈	阝七小
贺	力口贝
驾	力口馬
陧	阝日土
孙	子小
隄	阝是
坠	阝人土
阶	阝介
弥	弓尔
隐	阝𠂊彐心
飞	飞
导	巳寸
𠙶	了凵
纡	糸于
妩	女无
娅	女亚
结	糸士口
绪	糸者
绫	糸夌
纬	糸韦
纭	糸二厶
绩	糸龶贝
𬘬	糸青
绑	糸丰阝
纣	糸寸
绀	糸甘
缂	糸革
绁	糸世
缚	糸甫寸
𬘭	糸木木
缃	糸木目
绔	糸大亏
叁	厶大三
缛	糸辰寸
缅	糸面
参	厶大彡
缄	糸戊一口
绖	糸至
绕	糸尧
线	糸戋
妪	女匚乂
练	糸七㇆八
绰	糸卓
娱	女吴
缉	糸口耳
𬘡	糸圍大
绳	糸黾
娲	女呙
织	糸口八
绢	糸口月
绯	糸非
缦	糸曼
纱	糸小丿
绡	糸小月
缇	糸是
缧	糸田糸
绸	糸用口
䌹	糸冋
絅	糸冋
纲	糸冂乂
缨	糸贝贝女
纳	糸内
纴	糸壬
纤	糸千
缵	糸先先贝
妫	女爲
妈	女馬
绣	糸禾乃
缎	糸厂三殳
𬘓	糸川
维	糸隹
绵	糸白巾
缴	糸白方攵
给	糸亼口
绘	糸人二厶
绗	糸行
纵	糸从
纶	糸人匕
纷	糸八刀
缓	糸爪一𠂇又
绥	糸爪女
绷	糸月月
纨	糸丸
绦	糸夂木
纸	糸氏
绺	糸夂卜口
络	糸夂口
绚	糸勹日
约	糸勹丶
终	糸冬
绉	糸𠂊彐
绝	糸𠂊巴
纹	糸文
纺	糸方
娴	女门木
纩	糸广
缠	糸广里
绊	糸半
婵	女单
缯	糸曾
缮	糸羊䒑口
继	糸米乚
纻	糸宀一
综	糸宀示
绽	糸宀𤴓
婶	女宀申
缩	糸宀亻一白
缝	糸⻌夂丰
绾	糸宀㠯
妇	女彐
纽	糸丑
绿	糸彐水
纾	糸予
纼	糸弓丨
绍	糸召
贯	毌贝
级	糸及
绋	糸弗
纫	糸刀丶
纪	糸己
丝	糸糸
缘	糸彑豕
纠	糸丩
绐	糸厶口
缫	糸巛果
乡	乡
飨	乡食
芈	卜卜キ
鹝	鬲鳥
戬	晋戈
鹂	一冂丶冂丶鳥
郦	一冂丶冂丶阝
䴓	一巾鳥
殚	一夕单
䴕	一夕刂鳥
鴷	一夕刂鳥
殀	一夕夭
殇	一夕𠂉𠃓
趸	万足
劢	万力
欤	与欠
𤭯	瓦白水
垭	土亚
叆	二厶爪冖𠂇又
福	示一口田
神	示申
赉	来贝
鼋	一兀黾
祥	示羊
𫭼	土艹冖力
㙘	土西女
埯	土大电
坜	土厂力
𫭟	土匚乂
贡	工贝
觋	巫見
鹀	巫鳥
垆	土卜尸
韨	韦犮
韧	韦刀丶
击	キ凵
埙	土口贝
埚	土呙
鼕	士口䒑支冬
垱	土小彐
垲	土山己
都	者丶阝
赪	赤卜贝
𫭢	土人匕
坵	土丘
坞	土烏
垴	土亠乂凵
𡐓	土广隶
𫮃	土单
𪣻	土婁
壸	士冖亚
毂	士冖車殳
𡎚	土戶冊
悫	士冖几心
㙍	土叕
𪤗	土习习人彡
玙	王与
玨	王王
聩	耳中一贝
𤩽	王十冂半犬
𫞩	王艹两
颞	耳又又页
㻬	王雨亏
麺	龶夂面
𪟝	龶贝力
赘	敖贝
鳌	敖魚
骜	敖馬
䴖	青鳥
麦	龶夂
麹	龶夂勹米
䂮	丰刀石
㛃	丰刀女
琐	王小贝
珰	王小彐
瓒	王先先贝
瑽	王從
玱	王人卩
瑷	王爪冖𠂇又
琼	王亠口小
𤧛	王帝
駻	馬日干
騠	馬是
騝	馬廴聿
駎	馬由
騪	馬叟
駩	馬人王
騚	馬䒑月刂
𤫉	王言火火又
駶	馬尸㇆口
騃	馬厶矢
珲	王冖車
𬍤	王彐寸
玚	王𠃓
擣	扌士㇕工一口寸
撷	扌士口页
撵	扌夫夫車
抟	扌专
搟	扌車干
挠	扌尧
掳	扌虎力
掴	扌圍王丶
揽	扌刂𠂉丶見
撄	扌贝贝女
揿	扌钅欠
贽	扌丸贝
鸷	扌丸鳥
势	扌丸力
捣	扌鳥山
拦	扌䒑二
掸	扌单
㧑	扌爲
擞	扌婁攵
择	扌又キ
挦	扌彐寸
掼	扌毌贝
觐	堇見
荆	艹开刂
鹊	昔鳥
𬟁	艹鬲鳥
勚	世贝力
颟	艹两页
𬜯	艹两
䢼	共阝
觏	甘冂土見
莱	艹来
韩	十日十韦
贲	十艹贝
觌	十㇕头見
鸪	十口鳥
鹕	十口月鳥
赍	十人人冖贝
𫠆	支页
鳷	支鳥
𨙸	支阝
鹁	十冖子鳥
鞒	革乔
鞑	革⻌大
鞲	革甘冂土
䓫	艹大可
苈	艹厂力
荛	艹尧
蒇	艹戊贝
𬞟	艹止𣥂页
蒉	艹中一贝
鹳	艹口口隹鳥
鹋	艹田鳥
萝	艹罒夕
蘖	艹𠂤辛木
莶	艹佥
荟	艹人二厶
苍	艹人卩
莸	艹犭尤
蓟	艹魚刂
荜	艹匕匕十
藓	艹魚羊
蓠	艹离
荠	艹齊
𫇭	艹爲
蒌	艹婁
薮	艹婁攵
蕰	艹氵日皿
䓨	艹冖缶
鹲	艹冖一豕鳥
荦	艹冖牛
莺	艹冖鳥
茕	艹冖乙十
荨	艹彐寸
蓣	艹予页
荩	艹尽
荬	艹㇕头
䓛	艹尸出
𦰡	艹刀二阝
荭	艹糸工
荮	艹糸寸
莼	艹糸屯
芗	艹乡
桠	木亚
梾	木来
𬷕	甫鳥
𬂩	木夹
㭕	木土厶
梼	木丰寸
酝	酉二厶
醆	酉戈戈
酽	酉一业丿
酾	酉一冂丶冂丶
𬪩	酉冖𧘇
酦	酉发
椟	木十㇕头
槚	木西贝
枥	木厂力
桡	木尧
桢	木卜贝
栌	木卜尸
𣗋	木【尚】儿
榅	木日皿
輮	車矛木
榄	木刂𠂉丶見
槛	木刂𠂉丶皿
軿	車并
樱	木贝贝女
椤	木罒夕
桤	木山己
欅	木與手
桦	木华
桧	木人二厶
麨	麥小丿
枞	木从
𬃊	木质
栎	木乐
槠	木言者
檩	木亠圍口示
栏	木䒑二
棁	木丷口儿
霭	雨言曷
鹴	雨木目鳥
榉	木兴キ
雾	雨夂力
杩	木馬
橼	木糸彑豕
碛	石龶贝
鹩	一火日小鳥
鹌	大电鳥
𥕢	石一曲日
砺	石厂万
黡	厂犬黑
厍	厂車
靥	厂犬面
䃎	石大夕夕
厣	厂犬甲
魇	厂犬鬼
餍	厂犬食
励	厂万力
硗	石尧
𥔲	石口口亏
𥖨	石三（口）木
𬒗	石刂𠂉丶見
鸸	而鳥
硙	石山己
聋	龍耳
龚	龍共
硚	石乔
矾	石凡
豮	豕十艹贝
砾	石乐
尴	尢刂𠂉丶皿
䃅	石单
硁	石㇕丶工
砀	石𠃓
碜	石厶大彡
赜	臣龶贝
鸫	七小鳥
辏	車𡗗天
轲	車可
轱	車十口
轪	車大
𫐄	車兀
𫟦	車⻌丷豕
轭	車厂卩
轼	車弋工
辌	車亠口小
辐	車一口田
𨐈	車光
辒	車日皿
𫐓	車矛木
轶	車失
𫐐	車臼儿
轸	車人彡
斩	車斤
椠	車斤木
辀	車舟
𬨂	車氏
辂	車夂口
轹	車乐
𬨎	車丷酉
辍	車叕
匦	匚車九
𬌗	牙亼口
𬸘	匚日女鳥
戋	戋
刬	戋刂
欧	匚乂欠
鸥	匚乂鳥
瓯	匚乂瓦
鸢	弋鳥
虾	虫下
觇	卜口見
鹾	卜圍乂差
鸬	卜尸鳥
蟏	虫艹肃
蝾	虫艹冖木
䗖	虫艹丨冖巾
蛎	虫厂万
戯	虚戈
觑	虚見
𬟽	虫七小
颦	止𣥂页卑
𫚖	止匕魚
蝈	虫圍王丶
䗴	虫⺮廷
䗛	虫攸月
𬺈	齒大可
龋	齒禹
龊	齒足
龃	齒且
龁	齒乞
𫠜	齒臼儿
𬹼	齒介
龂	齒斤
龀	齒匕
龅	齒包
𬺓	齒木木疋
龈	齒艮
龆	齒召
蛴	虫齊
蚁	虫丶乂
蝼	虫婁
呒	口无
𫫇	口亚心
鸮	口丂鳥
唝	口工贝
嗫	口耳又又
圞	圍䜌木
囌	口艹魚禾
唠	口艹冖力
呖	口厂力
哓	口尧
啭	口車专
踬	足质
跶	足⻌大
鹭	足夂口鳥
蹧	足一曲日
跹	足⻌千
跄	足人卩
跸	足匕匕十
跞	足乐
𧿹	足母
嚣	㗊（页）
鼍	口口田一黾
鹗	口口亏鳥
唢	口小贝
𫑡	黾阝
嘤	口贝贝女
呐	口内
呙	呙
剐	呙刂
哕	口山夕
勋	口贝力
哙	口人二厶
㕮	口八乂
哔	口匕匕十
呜	口烏
